scenario,scenario_label,step,id,nombre,escala,initial_rank,current_rank_before_build,own_score,initial_own_score,delta_own_score_vs_G0,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit
logit,Logit (Biogeme),27,I24,RADAL,Intercomunal,26,1,0.35466828858005917,0.3672449758327373,-0.012576687252678131,0.4165597209210201,0.35140555086260705,0.35466828858005917,0,8616,3735,113,2,118,509,21188,482116,757035,3823,13.403673276674606,7.923186257415289,14.007794660400487,13.261431358077937,13.403673276674606
logit,Logit (Biogeme),28,C053,CONDELL,Comunal,33,1,0.33850185121139226,0.3296522359928393,0.008849615218552931,0.3881929562198495,0.3820145082030817,0.33850185121139226,9857,9857,5745,74,1,118,280,21468,491973,762780,3897,13.742175127885998,8.00792819523294,14.395987616620337,13.643445866281018,13.742175127885998
logit,Logit (Biogeme),29,C063,LONGITUDINAL,Comunal,67,1,0.3370968654728083,0.21745448958458824,0.11964237588822008,0.42326463507159795,0.4177635274586553,0.3370968654728083,13349,24325,14704,38,1,118,192,21660,505322,777484,3935,14.079271993358807,8.088098892777674,14.819252251691935,14.061209393739674,14.079271993358807
logit,Logit (Biogeme),30,I03,CARRASCAL,Intercomunal,73,1,0.3361702106240762,0.21250707766129948,0.12366313296277673,0.438713701690571,0.38489881011811883,0.3361702106240762,0,16584,9569,62,2,117,442,22102,505322,787053,3997,14.415442203982883,8.16405169118061,15.257965953382506,14.446108203857792,14.415442203982883
logit,Logit (Biogeme),31,C067,CARDENAL RAUL SILVA HENRIQUEZ,Comunal,50,1,0.3329520437136048,0.26473485914218875,0.06821718457141607,0.42983953771854705,0.374479537309281,0.3329520437136048,4301,12567,6265,64,3,115,332,22434,509623,793318,4061,14.748394247696487,8.235516106295574,15.687805491101052,14.820587741167072,14.748394247696487
logit,Logit (Biogeme),32,I08,GENERAL OSCAR BONILLA,Intercomunal,21,1,0.32781758593965915,0.4016399334761559,-0.07382234753649675,0.38764025909267236,0.34061529900395354,0.32781758593965915,4898,13286,7918,88,1,115,595,23029,514521,801236,4149,15.076211833636146,8.302360349668177,16.075445750193726,15.161203040171026,15.076211833636146
logit,Logit (Biogeme),33,C006,DOMINGO TOCORNAL,Comunal,16,1,0.3217906170835068,0.42846632305629245,-0.10667570597278564,0.38429556966416456,0.35566823098520833,0.3217906170835068,0,4416,2578,70,2,114,439,23468,514521,803814,4219,15.398002450719652,8.364694887788241,16.45974131985789,15.516871271156234,15.398002450719652
logit,Logit (Biogeme),34,C060,ROJAS MAGALLANES,Comunal,32,1,0.3215163863920257,0.3460335202681512,-0.02451713387612553,0.3996060222843795,0.366095271578271,0.3215163863920257,6013,6013,3413,66,1,114,395,23863,520534,807227,4285,15.719518837111677,8.423862233449686,16.85934734214227,15.882966542734504,15.719518837111677
logit,Logit (Biogeme),35,I28,SANTA RAQUEL,Intercomunal,54,1,0.3475434038192387,0.24543453028560053,0.10210887353363818,0.4266348439407838,0.3978411100220755,0.3475434038192387,10375,10375,5709,66,1,114,300,24163,530909,812936,4351,16.067062240930916,8.484621375122181,17.285982186083054,16.28080765275658,16.067062240930916
logit,Logit (Biogeme),36,I02,CARLOS VALDOVINOS,Intercomunal,25,1,0.3121245447496371,0.3709776272074579,-0.05885308245782084,0.3568283145325555,0.30266290849181665,0.3121245447496371,0,0,0,107,1,114,687,24850,530909,812936,4458,16.379186785680552,8.536460075739791,17.64281050061561,16.583470561248397,16.379186785680552
logit,Logit (Biogeme),37,C056,TEMUCO - TORO MAZOTTE,Comunal,74,1,0.3055839090377198,0.2115701314419019,0.09401377759581792,0.3791644103081851,0.3158736521717129,0.3055839090377198,8042,8042,4827,85,1,114,186,25036,538951,817763,4543,16.68477069471827,8.58467486495968,18.021974910923795,16.89934421342011,16.68477069471827
logit,Logit (Biogeme),38,C058,ANTONIO EBNER-BARROS ARANA,Comunal,24,1,0.30922913346850583,0.37781121964840697,-0.06858208617990114,0.3320489331697943,0.26042560100589357,0.30922913346850583,0,0,0,138,1,114,341,25377,538951,817763,4681,16.993999828186777,8.63102529833457,18.35402384409359,17.159769814426003,16.993999828186777
logit,Logit (Biogeme),39,C029,MARIA ELENA,Comunal,29,1,0.30449386215901736,0.3567247571131572,-0.05223089495413985,0.35607948736774636,0.35614784542360894,0.30449386215901736,7474,7474,4249,55,1,114,270,25647,546425,822012,4736,17.298493690345794,8.674383927572125,18.710103331461337,17.515917659849613,17.298493690345794
logit,Logit (Biogeme),40,C089,J J PEREZ,Comunal,87,1,0.3038851057008596,0.1914692215142691,0.11241588418659049,0.4252198438418831,0.3935665275675515,0.3038851057008596,0,9565,5573,20,2,113,198,25845,546425,827585,4756,17.602378796046654,8.715492275237,19.13532317530322,17.909484187417164,17.602378796046654
logit,Logit (Biogeme),41,C046,EUCALIPTOS,Comunal,82,1,0.3172940760072499,0.19618975975855113,0.12110431624869877,0.4510300184987758,0.40431130585522296,0.3172940760072499,16,7223,4212,30,2,112,206,26051,546441,831797,4786,17.919672872053905,8.756268421210024,19.586353193801997,18.313795493272387,17.919672872053905
logit,Logit (Biogeme),42,C052,BAQUEDANO - POSTALES ORIENTE,Comunal,77,1,0.31224195811573646,0.20593829196073657,0.10630366615499989,0.42382135656805814,0.38700010160873116,0.31224195811573646,8320,8320,4853,37,1,112,259,26310,554761,836650,4823,18.231914830169643,8.79438896424721,20.010174550370056,18.700795594881118,18.231914830169643
logit,Logit (Biogeme),43,I17,MATUCANA,Intercomunal,47,1,0.29976856033750704,0.2696237429742141,0.03014481736329294,0.3845900370823136,0.3071463317597267,0.29976856033750704,3082,3082,1850,89,1,112,287,26597,557843,838500,4912,18.53168339050715,8.829156787751058,20.39476458745237,19.007941926640846,18.53168339050715
logit,Logit (Biogeme),44,I10,GRAN AVENIDA,Intercomunal,27,1,0.29043106407476077,0.36486657392114963,-0.07443550984638886,0.334454321481313,0.29363424772818036,0.29043106407476077,3242,3242,1653,83,1,112,448,27045,561085,840153,4995,18.82211445458191,8.861157385699677,20.729218908933685,19.30157617436903,18.82211445458191
logit,Logit (Biogeme),45,C014,JOSE DOMINGO CAÑAS,Comunal,43,1,0.2876964978064817,0.2823743292001802,0.005322168606301525,0.3453428032423394,0.28309215789783865,0.2876964978064817,0,0,0,97,1,112,259,27304,561085,840153,5092,19.109810952388393,8.891271715885111,21.074561712176024,19.584668332266865,19.109810952388393
logit,Logit (Biogeme),46,I09,GENERAL VELASQUEZ,Intercomunal,35,1,0.28470479537852456,0.3213096173221371,-0.03660482194361253,0.42267114246629156,0.31774422138245334,0.28470479537852456,735,4715,2016,74,1,112,643,27947,561820,842169,5166,19.394515747766917,8.919582833903009,21.497232854642316,19.90241255364932,19.394515747766917
logit,Logit (Biogeme),47,I23,PETERSEN - VICUÑA MACKENNA,Intercomunal,58,1,0.28315219390093405,0.2361784489196916,0.04697374498124243,0.392473780071136,0.3152632006521745,0.28315219390093405,5025,5025,2899,66,1,112,361,28308,566845,845068,5232,19.677667941667853,8.946331724484578,21.889706634713452,20.217675754301496,19.677667941667853
logit,Logit (Biogeme),48,I07,EL GUANACO,Intercomunal,31,1,0.2705453241424079,0.3537645413829591,-0.0832192172405512,0.32628178562524557,0.2584384678494551,0.2705453241424079,0,0,0,97,1,112,443,28751,566845,845068,5329,19.94821326581026,8.970611769129416,22.215988420338697,20.47611422215095,19.94821326581026
logit,Logit (Biogeme),49,C083,ORIENTAL-LAS PARCELAS,Comunal,48,1,0.269904950123001,0.2670712147655788,0.0028337353574221513,0.3251273232241672,0.26505277785148107,0.269904950123001,0,0,0,89,1,112,392,29143,566845,845068,5418,20.21811821593326,8.993623214796205,22.541115743562862,20.74116700000243,20.21811821593326
logit,Logit (Biogeme),50,C047,VIOLETA PARRA,Comunal,56,1,0.26564737167246005,0.24322330127790998,0.022424070394550077,0.32192692159440883,0.25202162169060754,0.26564737167246005,0,0,0,95,1,112,240,29383,566845,845068,5513,20.48376558760572,9.015139246844269,22.86304266515727,20.99318862169304,20.48376558760572
logit,Logit (Biogeme),51,I18,NUEVA IMPERIAL,Intercomunal,57,1,0.2635007343745128,0.2394479358210364,0.024052798553476418,0.32695555385353203,0.2727141398239193,0.2635007343745128,0,0,0,72,1,112,290,29673,566845,845068,5585,20.747266321980234,9.035414304336111,23.189998219010803,21.26590276151696,20.747266321980234
logit,Logit (Biogeme),52,I32,EINSTEIN,Intercomunal,63,1,0.2615344060369183,0.22550844133680195,0.03602596470011635,0.329105232055101,0.27368473360775963,0.2615344060369183,0,0,0,73,1,112,366,30039,566845,845068,5658,21.008800728017153,9.054531874822306,23.519103451065906,21.539587495124717,21.008800728017153
logit,Logit (Biogeme),53,C007,EDUARDO CASTILLO VELASCO,Comunal,53,1,0.2586138261730335,0.2543560912879924,0.004257734885041109,0.3225103531540599,0.26423848890994855,0.2586138261730335,0,0,0,76,1,112,409,30448,566845,845068,5734,21.267414554190186,9.072490753423448,23.841613804219964,21.803825984034667,21.267414554190186
logit,Logit (Biogeme),54,C035,PRODIVENCIA,Comunal,91,1,0.2561497377470783,0.18908094919869084,0.06706878854838744,0.3722260342578536,0.3495462373473005,0.2561497377470783,0,11942,7334,2,2,111,33,30481,566845,852402,5736,21.523564291937262,9.089389130460702,24.213839838477817,22.153372221381968,21.523564291937262
logit,Logit (Biogeme),55,C090,SANTO DOMINGO,Comunal,66,1,0.24852957214525181,0.22069296607078578,0.02783660607446603,0.349887195462644,0.2833148807963699,0.24852957214525181,0,0,0,49,1,111,150,30631,566845,852402,5785,21.772093864082514,9.104965016383359,24.56372703394046,22.43668710217834,21.772093864082514
logit,Logit (Biogeme),56,C043,NEPTUNO,Comunal,49,1,0.23374698626937565,0.26627063160179626,-0.03252364533242061,0.334830552059407,0.28311712457947685,0.23374698626937565,0,0,0,34,1,111,172,30803,566845,852402,5819,22.00584085035189,9.11888197420611,24.898557585999868,22.719804226757816,22.00584085035189
logit,Logit (Biogeme),57,C062,CORONA SUECA,Comunal,78,1,0.23352408574432182,0.20334009431951494,0.030183991424806877,0.32620179491551055,0.25789429168421,0.23352408574432182,0,0,0,54,1,111,280,31083,566845,852402,5873,22.239364936096212,9.132090476521288,25.22475938091538,22.977698518442025,22.239364936096212
logit,Logit (Biogeme),58,C070,MENDOZA (EX-CORONEL ROBLES),Comunal,41,1,0.23339734305206533,0.2915496746194061,-0.05815233156734079,0.3085206075687253,0.24961522953186419,0.23339734305206533,0,0,0,58,1,111,336,31419,566845,852402,5931,22.472762279148277,9.144631743386425,25.533279988484104,23.22731374797389,22.472762279148277
logit,Logit (Biogeme),59,C024,LOS ARRAYANES - LOS COPIHUES,Comunal,40,1,0.2318478715838661,0.2975052406138873,-0.06565736903002117,0.31680247946238577,0.2561901813862282,0.2318478715838661,0,0,0,51,1,111,259,31678,566845,852402,5982,22.704610150732144,9.15646685124174,25.85008246794649,23.48350392936012,22.704610150732144
logit,Logit (Biogeme),60,C003,CONCHA Y TORO,Comunal,38,1,0.22994948267027468,0.31416090702464455,-0.08421142435436987,0.3043952955417027,0.3090482220860951,0.22994948267027468,0,2169,1049,6,2,110,245,31923,566845,853451,5988,22.93455963340242,9.167618142235186,26.15447776348819,23.792552151446213,22.93455963340242
logit,Logit (Biogeme),61,C080,PARAGUAY,Comunal,85,1,0.22964836868484076,0.1936109851707893,0.036037383514051446,0.3065842808037552,0.24219521746929906,0.22964836868484076,0,0,0,61,1,110,273,32196,566845,853451,6049,23.16420800208726,9.178197996418179,26.461062044291946,24.03474736891551,23.16420800208726
logit,Logit (Biogeme),62,C022,LLANURA  - EL DESIERTO,Comunal,62,1,0.22916446150209302,0.22916446150209302,0,0.2832694397879176,0.2634709012598797,0.22916446150209302,0,0,0,39,3,108,122,32318,566845,853451,6088,23.393372463589355,9.188227679060716,26.744331484079865,24.29821827017539,23.393372463589355
logit,Logit (Biogeme),63,C078,WALDO TAFF,Comunal,51,1,0.22869246510795951,0.2631562162873176,-0.0344637511793581,0.3204538895575737,0.2571080263652092,0.22869246510795951,0,0,0,47,1,108,157,32475,566845,853451,6135,23.622064928697313,9.19773625290808,27.064785373637438,24.5553262965406,23.622064928697313
logit,Logit (Biogeme),64,C049,FEDERICO ERRÁZURIZ (EX SERRANO),Comunal,55,1,0.2249843651843573,0.24336198295540148,-0.018377617771044186,0.31900269194283004,0.24196333249349297,0.2249843651843573,1527,3911,2331,57,1,108,332,32807,568372,855782,6192,23.84704929388167,9.206622931475977,27.38378806558027,24.797289629034093,23.84704929388167
logit,Logit (Biogeme),65,C023,AVENIDA DORSAL,Comunal,45,1,0.22437758907725977,0.2786399579014614,-0.05426236882420163,0.3089931880728719,0.24946346507262765,0.22437758907725977,0,0,0,48,1,108,308,33115,568372,855782,6240,24.07142688295893,9.215042507364366,27.69278125365314,25.04675309410672,24.07142688295893
logit,Logit (Biogeme),66,C026,LOS MAITENES,Comunal,96,1,0.2246292608188516,0.18024776614985574,0.04438149466899585,0.31982871633337284,0.2624402913334766,0.2246292608188516,0,6013,3587,33,2,107,150,33265,568372,859369,6273,24.296056143777783,9.22305007603553,28.012609969986514,25.309193385440196,24.296056143777783
logit,Logit (Biogeme),67,C005,CORONEL ALEJANDRO SEPULVEDA,Comunal,65,1,0.22239935277441908,0.22133491905315877,0.001064433721260305,0.3110352519269326,0.24616269407021546,0.22239935277441908,0,0,0,49,1,107,146,33411,568372,859369,6322,24.518455496552203,9.230581749242788,28.323645221913445,25.55535607951041,24.518455496552203
logit,Logit (Biogeme),68,C033,OBSERVATORIO,Comunal,81,1,0.22151696873589863,0.20015733206260883,0.0213596366732898,0.3084648310861465,0.2513134955209176,0.22151696873589863,0,0,0,42,1,107,207,33618,568372,859369,6364,24.7399724652881,9.237708450501984,28.632110052999593,25.80666957503133,24.7399724652881
logit,Logit (Biogeme),69,I31,FERNANDEZ ALBANO,Intercomunal,72,1,0.22040030675774894,0.21252739159483783,0.00787291516291111,0.3067365280286479,0.2444439122761516,0.22040030675774894,0,0,0,48,1,107,238,33856,568372,859369,6412,24.96037277204585,9.244444687436916,28.93884658102824,26.05111348730748,24.96037277204585
logit,Logit (Biogeme),70,C085,LOS LIBERTADORES,Comunal,118,1,0.21916155934498968,0.13921316133204648,0.0799483980129432,0.2739024379548618,0.3000498458651636,0.21916155934498968,5017,5017,2992,8,1,107,177,34033,573389,862361,6420,25.17953433139084,9.250808144919667,29.212749018983104,26.351163333172643,25.17953433139084
logit,Logit (Biogeme),71,C034,PEDRO LEON UGALDE,Comunal,68,1,0.21710344826195493,0.21497458081943435,0.0021288674425205822,0.3059054946388892,0.24104991358630382,0.21710344826195493,0,0,0,47,1,107,130,34163,573389,862361,6467,25.396637779652796,9.25679665922928,29.518654513621993,26.59221324675895,25.396637779652796
logit,Logit (Biogeme),72,C001,SAN EUGENIO,Comunal,60,1,0.2178793700495001,0.23178797067396792,-0.013908600624467832,0.31430883505027163,0.2590132693437949,0.2178793700495001,0,0,0,32,1,107,114,34277,573389,862361,6499,25.614517149702294,9.262506080470486,29.832963348672266,26.851226516102745,25.614517149702294
logit,Logit (Biogeme),73,C028,MADRID,Comunal,70,1,0.21877825432475098,0.21345608571844954,0.005322168606301442,0.3073126975341618,0.24223190119659788,0.21877825432475098,0,0,0,48,1,107,129,34406,573389,862361,6547,25.833295404027044,9.267952407727023,30.140276046206427,27.093458417299342,25.833295404027044
logit,Logit (Biogeme),74,C030,MAULE,Comunal,76,1,0.21842628392491,0.20991081415482768,0.008515469770082329,0.30603136817869897,0.242803008189965,0.21842628392491,0,0,0,47,1,107,185,34591,573389,862361,6594,26.051721687951954,9.273118094673325,30.446307414385124,27.336261425489308,26.051721687951954
logit,Logit (Biogeme),75,C088,ÑUBLE,Comunal,69,1,0.21836772652659187,0.21410999164155073,0.004257734885041137,0.3075087427394826,0.24869356815104088,0.21836772652659187,0,0,0,41,1,107,207,34798,573389,862361,6635,26.270089414478544,9.278024181658076,30.753816157124607,27.58495499364035,26.270089414478544
logit,Logit (Biogeme),76,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,Comunal,100,1,0.21559798137401023,0.17500757546995116,0.040590405904059074,0.3021683598937574,0.2421125961454188,0.21559798137401023,0,0,0,43,1,107,235,35033,573389,862361,6678,26.485687395852555,9.28262584759023,31.055984517018363,27.827067589785766,26.485687395852555
logit,Logit (Biogeme),77,C064,SILVA CARVALLO - SANTA ELENA,Comunal,64,1,0.21469860534352989,0.22315425115161255,-0.008455645808082668,0.29671303455212084,0.23492606826619203,0.21469860534352989,0,0,0,51,1,107,545,35578,573389,862361,6729,26.700386001196083,9.286979193985287,31.352697551570483,28.061993658051957,26.700386001196083
logit,Logit (Biogeme),78,C061,EL PINAR,Comunal,46,1,0.21151903360417912,0.2734841819649505,-0.06196514836077138,0.3052669359707163,0.2494826181363451,0.21151903360417912,0,0,0,32,1,107,222,35800,573389,862361,6761,26.911905034800263,9.291053625861105,31.6579644875412,28.3114762761883,26.911905034800263
logit,Logit (Biogeme),79,C010,ESQ BLANCA - ALBERTO LLONA,Comunal,103,1,0.21068917433606701,0.17163153599968162,0.0390576383363854,0.2850176822340751,0.289155622946105,0.21068917433606701,0,5802,3562,5,2,106,49,35849,573389,865923,6766,27.12259420913633,9.294909150063908,31.942982169775274,28.600631899134406,27.12259420913633
logit,Logit (Biogeme),80,C004,CONSISTORIAL,Comunal,83,1,0.20976093585872668,0.19605441104810026,0.013706524810626425,0.29131725003030046,0.2304294705489768,0.20976093585872668,0,0,0,49,1,106,563,36412,573389,865923,6815,27.332355144995056,9.298555760997653,32.23429941980557,28.831061369683383,27.332355144995056
logit,Logit (Biogeme),81,C050,MAR DE DRAKE,Comunal,39,1,0.20665351263928491,0.30660340056527546,-0.09994988792599055,0.26880089608800906,0.24724865482953312,0.20665351263928491,0,8377,2120,32,1,106,177,36589,573389,868043,6847,27.53900865763434,9.301968721126869,32.50310031589358,29.078310024512916,27.53900865763434
logit,Logit (Biogeme),82,C084,EL PINO - UNO SUR,Comunal,108,1,0.2060907665108521,0.16161985002307172,0.04447091648778037,0.30124232035692217,0.23776453567142844,0.2060907665108521,0,0,0,37,1,106,166,36755,573389,868043,6884,27.74509942414519,9.305202203984779,32.8043426362505,29.316074560184344,27.74509942414519
logit,Logit (Biogeme),83,C40,VICUÑA MACKENNA - SAN MARTIN,Comunal,92,1,0.20496168325446887,0.18466648030243932,0.02029520295202955,0.3163360869516046,0.2563382129686686,0.20496168325446887,0,0,0,25,1,106,168,36923,573389,868043,6909,27.95006110739966,9.30825718357229,33.120678723202104,29.57241277315301,27.95006110739966
