scenario,scenario_label,step,id,nombre,escala,initial_rank,current_rank_before_build,own_score,initial_own_score,delta_own_score_vs_G0,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit
ponderacion_rmc,RMC,83,C037,SAN ALFONSO,Comunal,65,1,0.3032697592490899,0.3032697592490899,0,0.3032697592490899,0.24289974460612965,0.19201768382824808,0,0,0,19,1,107,201,36202,573507,862378,6828,33.33274861800765,9.944376358821804,33.33274861800765,29.648287084902325,27.931612280940197
ponderacion_rmc,RMC,84,C054,VICTORIA,Comunal,98,1,0.30272206671040924,0.24818166256108362,0.05454040414932562,0.30272206671040924,0.2374548700252187,0.19606880787161002,0,0,0,27,1,107,249,36451,573507,862378,6855,33.63547068471806,9.948662863664147,33.63547068471806,29.885741954927543,28.12768108881181
ponderacion_rmc,RMC,85,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,Comunal,111,1,0.3025538861370795,0.22770327755636682,0.07485060858071269,0.3025538861370795,0.24239644513775485,0.21666241509527054,0,0,0,44,1,107,235,36686,573507,862378,6899,33.938024570855134,9.952732780920211,33.938024570855134,30.128138400065296,28.34434350390708
ponderacion_rmc,RMC,86,C076,ISLA DECEPCION,Comunal,93,1,0.302372152638356,0.25765035826791644,0.04472179437043955,0.302372152638356,0.23852189922432,0.1941274221837394,0,0,0,23,1,107,97,36783,573507,862378,6922,34.24039672349349,9.956596879889867,34.24039672349349,30.366660299289617,28.53847092609082
ponderacion_rmc,RMC,87,C032,OBISPO MANUEL UMAÑA,Comunal,41,1,0.3017723791915245,0.36167847000046166,-0.05990609080893716,0.3017723791915245,0.24491494652690077,0.20190305530662112,0,0,0,26,1,107,251,37034,573507,862378,6948,34.542169102685016,9.960260492470798,34.542169102685016,30.611575245816518,28.74037398139744
ponderacion_rmc,RMC,88,C042,PRINCIPE DE GALES,Comunal,67,1,0.3015275299366899,0.3015275299366899,0,0.3015275299366899,0.2384160652407623,0.1824105801875916,0,0,0,11,1,107,190,37224,573507,862378,6959,34.84369663262171,9.96373810050231,34.84369663262171,30.84999131105728,28.922784561585033
ponderacion_rmc,RMC,89,C084,EL PINO - UNO SUR,Comunal,116,1,0.30124232035692217,0.21625589427110412,0.08498642608581805,0.30124232035692217,0.23776453567142844,0.2060907665108521,0,0,0,37,1,107,166,37390,573507,862378,6996,35.14493895297863,9.967038703194468,35.14493895297863,31.087755846728708,29.128875328095884
ponderacion_rmc,RMC,90,C071,BARROS ARANA,Comunal,104,1,0.30014490645277153,0.2432718387690382,0.05687306768373332,0.30014490645277153,0.23681072969954797,0.18754843152988374,0,0,0,17,1,107,177,37567,573507,862378,7013,35.4450838594314,9.970162852984734,35.4450838594314,31.324566576428257,29.316423759625767
ponderacion_rmc,RMC,91,C039,TUPUNGATO,Comunal,113,1,0.2987598900632478,0.22275270275256875,0.07600718731067907,0.2987598900632478,0.23637073038528345,0.1916789136756188,0,0,0,21,1,107,63,37630,573507,862378,7034,35.743843749494644,9.973117099738296,35.743843749494644,31.56093730681354,29.508102673301387
ponderacion_rmc,RMC,92,C055,ARTURO PRAT,Comunal,118,1,0.2985383944677004,0.1970214926913857,0.10151690177631473,0.2985383944677004,0.23588204103982524,0.18216242954212725,0,0,0,11,1,107,101,37731,573507,862378,7045,36.04238214396234,9.975921553436413,36.04238214396234,31.796819347853365,29.690265102843515
ponderacion_rmc,RMC,93,C011,EYZAGUIRRE,Comunal,89,1,0.2981020339979823,0.2597262361382782,0.038375797859704075,0.2981020339979823,0.2367471191638544,0.2007054372930203,0,0,0,32,1,107,284,38015,573507,862378,7077,36.34048417796033,9.978581890260072,36.34048417796033,32.033566467017216,29.890970540136536
ponderacion_rmc,RMC,94,C077,RICARDO VIAL,Comunal,108,1,0.29742450792650815,0.23530100578344948,0.06212350214305867,0.29742450792650815,0.2351228049290671,0.1810939403958066,0,0,0,10,1,107,54,38069,573507,862378,7087,36.637908685886835,9.981103466151653,36.637908685886835,32.268689271946286,30.072064480532344
ponderacion_rmc,RMC,95,C072,COVADONGA,Comunal,114,1,0.29733994960816396,0.2222660174854263,0.07507393212273766,0.29733994960816396,0.23619225285174017,0.18695435939248095,0,0,0,16,1,107,143,38212,573507,862378,7103,36.935248635495,9.983498282204557,36.935248635495,32.50488152479802,30.259018839924824
ponderacion_rmc,RMC,96,C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,101,1,0.29728090611642544,0.24550764665869662,0.051773259457728815,0.29728090611642544,0.23462434793409642,0.19022359496629623,0,0,0,21,1,107,90,38302,573507,862378,7124,37.23252954161143,9.985772905687783,37.23252954161143,32.73950587273212,30.44924243489112
ponderacion_rmc,RMC,97,C081,SAN GREGORIO - DIEGO MEZA,Comunal,33,1,0.29723513011219044,0.38932341506856066,-0.09208828495637023,0.29723513011219044,0.23508252385757744,0.20327034997403853,0,0,0,36,1,107,246,38548,573507,862378,7160,37.52976467172362,9.987933465257631,37.52976467172362,32.974588396589695,30.652512784865156
ponderacion_rmc,RMC,98,C074,URETA COX,Comunal,58,1,0.2979322762816429,0.31449957814869145,-0.016567301867048523,0.2979322762816429,0.23530510222542356,0.1974140333635773,0,0,0,29,1,107,161,38709,573507,862378,7189,37.82769694800526,9.989990810931818,37.82769694800526,33.20989349881512,30.849926818228735
ponderacion_rmc,RMC,99,C064,SILVA CARVALLO - SANTA ELENA,Comunal,85,1,0.29671303455212084,0.264928178794096,0.03178485575802481,0.29671303455212084,0.23492606826619203,0.21469860534352989,0,0,0,51,1,107,545,39254,573507,862378,7240,38.12440998255738,9.991937290921978,38.12440998255738,33.44481956708131,31.064625423572263
ponderacion_rmc,RMC,100,C008,EL CERRO,Comunal,112,1,0.29468858717694635,0.22664145134727998,0.06804713582966637,0.29468858717694635,0.22875200617178887,0.18726473155405718,0,0,0,22,1,107,206,39460,573507,862378,7262,38.41909856973433,9.99377383028122,38.41909856973433,33.6735715732531,31.25189015512632
ponderacion_rmc,RMC,101,C031,NECOCHEA,Comunal,103,1,0.29460602459560964,0.24437487011116932,0.05023115448444032,0.29460602459560964,0.2330898759385268,0.17983804646587245,0,0,0,10,1,107,56,39516,573507,862378,7272,38.71370459432994,9.995518053858325,38.71370459432994,33.906661449191624,31.43172820159219
ponderacion_rmc,RMC,102,C065,NUEVA SAN MARTIN,Comunal,91,1,0.29384044783423063,0.2588125082913236,0.03502793954290706,0.29384044783423063,0.23357648258015803,0.18514811292429473,0,0,0,16,1,107,179,39695,573507,862378,7288,39.00754504216417,9.997170760267966,39.00754504216417,34.14023793177178,31.616876314516485
ponderacion_rmc,RMC,103,C079,LAS AMERICAS,Comunal,87,1,0.2935581354089318,0.26410913255677176,0.02944900285216001,0.2935581354089318,0.23205085820621543,0.17686303045263937,0,0,0,8,1,107,137,39832,573507,862378,7296,39.3011031775731,9.998739322883463,39.3011031775731,34.37228878997799,31.793739344969126
ponderacion_rmc,RMC,104,C044,LOS CERRILLOS,Comunal,44,1,0.2938921000580936,0.355273233150638,-0.06138113309254445,0.2938921000580936,0.23344532129847606,0.18231247649517385,0,0,0,13,1,107,196,40028,573507,862378,7309,39.59499527763119,10.000231152610729,39.59499527763119,34.60573411127647,31.9760518214643
ponderacion_rmc,RMC,105,C036,RIO REFUGIO - SALAR SURIRE,Comunal,107,1,0.29322394331653584,0.23882288406802515,0.054401059248510686,0.29322394331653584,0.23328647070480674,0.17420662517757746,0,0,0,3,1,107,45,40073,573507,862378,7312,39.888219220947725,10.001645168793996,39.888219220947725,34.83902058198127,32.15025844664188
ponderacion_rmc,RMC,106,C013,HEROES DE LA CONCEPCION,Comunal,70,1,0.29161502323158384,0.29161502323158384,0,0.29161502323158384,0.23046310192603195,0.1743374965448725,0,0,0,6,1,107,87,40160,573507,862378,7318,40.17983424417931,10.002981113395231,40.17983424417931,35.06948368390731,32.32459594318675
ponderacion_rmc,RMC,107,C004,CONSISTORIAL,Comunal,73,1,0.29131725003030046,0.28796525159755554,0.003351998432744918,0.29131725003030046,0.2304294705489768,0.20976093585872668,0,0,0,49,1,107,563,40723,573507,862378,7367,40.471151494209614,10.004248964817823,40.471151494209614,35.299913154456284,32.534356879045475
ponderacion_rmc,RMC,108,C027,LOS PRESIDENTES,Comunal,71,1,0.2906929154863296,0.2903073892430075,0.0003855262433221096,0.2906929154863296,0.23024154220783521,0.1840582588770943,0,0,0,18,1,107,254,40977,573507,862378,7385,40.76184440969595,10.00545084234165,40.76184440969595,35.53015469666412,32.71841513792257
ponderacion_rmc,RMC,109,C010,ESQ BLANCA - ALBERTO LLONA,Comunal,115,1,0.2850176822340751,0.219488334536514,0.06552934769756108,0.2850176822340751,0.289155622946105,0.21068917433606701,0,5802,3562,5,2,106,49,41026,573507,865940,7390,41.046862091930024,10.006570334807842,41.046862091930024,35.819310319610224,32.92910431225864
ponderacion_rmc,RMC,110,C085,LOS LIBERTADORES,Comunal,119,1,0.2739024379548618,0.19011991189992178,0.08378252605494002,0.2739024379548618,0.3000498458651636,0.21916155934498968,5017,5017,2992,8,1,106,177,41203,578524,868932,7398,41.32076452988488,10.007592377116552,41.32076452988488,36.119360165475385,33.14826587160363
ponderacion_rmc,RMC,111,C050,MAR DE DRAKE,Comunal,37,1,0.26880089608800906,0.3754671127887729,-0.10666621670076387,0.26880089608800906,0.24724865482953312,0.20665351263928491,0,8377,2120,32,1,106,177,41380,578524,871052,7430,41.58956542597289,10.008545233162481,41.58956542597289,36.36660882030492,33.35491938424291
ponderacion_rmc,RMC,112,C069,LOS OLMOS,Comunal,90,1,0.2594151168255869,0.2594151168255869,0,0.2594151168255869,0.224104102084041,0.19390455819420666,13970,0,0,40,0,107,167,41547,592494,871052,7470,41.84898054279848,10.009418838878707,41.84898054279848,36.59071292238896,33.54882394243712
ponderacion_rmc,RMC,113,C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,94,1,0.26251242714878403,0.2546555618818747,0.007856865266909319,0.26251242714878403,0.23635281892933974,0.1924469448966424,0,0,0,27,1,107,162,41709,592494,871052,7497,42.111492969947264,10.010258673279095,42.111492969947264,36.8270657413183,33.74127088733376
ponderacion_rmc,RMC,114,C048,GENERAL ARRIAGADA,Comunal,95,1,0.2517348978903142,0.2517348978903142,0,0.2517348978903142,0.22098639410553336,0.20019755786136345,0,0,0,47,1,107,148,41857,592494,871052,7544,42.36322786783758,10.011023760280333,42.36322786783758,37.04805213542383,33.94146844519513
ponderacion_rmc,RMC,115,C012,GABRIELA ORIENTE,Comunal,109,1,0.2504161476776965,0.23493763531224565,0.015478512365450836,0.2504161476776965,0.22364634166828282,0.17894456942410833,0,0,0,22,1,107,134,41991,592494,871052,7566,42.61364401551528,10.011746785311981,42.61364401551528,37.271698477092116,34.12041301461924
ponderacion_rmc,RMC,116,C021,LAUTARO,Comunal,117,1,0.24315278721380412,0.20904169103894277,0.034111096174861355,0.24315278721380412,0.17231377545787946,0.1418302302723492,658,658,329,16,1,107,342,42333,593152,871381,7582,42.85679680272908,10.012413736208062,42.85679680272908,37.444012252549996,34.262243244891586
ponderacion_rmc,RMC,117,C045,PORTO ALEGRE,Comunal,121,1,0.26130957352892786,0.1789631843926075,0.08234638913632036,0.26130957352892786,0.23814002823420713,0.19370124346010537,0,0,0,22,2,106,125,42458,593152,871381,7604,43.118106376258005,10.013094652200866,43.118106376258005,37.6821522807842,34.45594448835169
ponderacion_rmc,RMC,118,C087,SALVADOR GUTIERREZ,Comunal,68,1,0.24225656888983763,0.2988400180747415,-0.05658344918490385,0.24225656888983763,0.21188682900489206,0.1649146121364474,0,0,0,14,1,106,81,42539,593152,871381,7618,43.36036294514784,10.0136943568018,43.36036294514784,37.89403910978909,34.62085910048814
ponderacion_rmc,RMC,119,C041,VISTA HERMOSA,Comunal,55,1,0.23729046079619398,0.32433865422117386,-0.08704819342497988,0.23729046079619398,0.20850472190267128,0.16183409678560015,0,0,0,13,1,106,114,42653,593152,871381,7631,43.59765340594404,10.01425239728203,43.59765340594404,38.10254383169176,34.78269319727374
ponderacion_rmc,RMC,120,C017,LA PARINACOTA,Comunal,99,1,0.2279533954363316,0.24787162646529243,-0.019918231028960814,0.2279533954363316,0.20253116297474266,0.15053615867438333,2096,0,0,6,1,106,465,43118,595248,871381,7637,43.82560680138037,10.014761675492123,43.82560680138037,38.305074994666505,34.93322935594812
ponderacion_rmc,RMC,121,C018,LA PRIMAVERA,Comunal,120,1,0.18729403797436894,0.18728903995307272,0.000004998021296220845,0.18729403797436894,0.1473790647396736,0.13789709435686878,21,21,11,34,1,106,183,43301,595269,871392,7671,44.012900839354735,10.015159193298892,44.012900839354735,38.45245405940618,35.07112645030499
ponderacion_rmc,RMC,122,C016,JUANITA,Comunal,124,1,0.29883204783684036,0.15869954711149178,0.14013250072534858,0.29883204783684036,0.2358376554167095,0.1970299347953354,0,0,0,28,1,106,123,43424,595269,871392,7699,44.311732887191575,10.015761729868965,44.311732887191575,38.68829171482289,35.268156385100326
ponderacion_rmc,RMC,123,C025,LOS DURAZNOS,Comunal,122,1,0.17779517513220938,0.17773769788730326,0.00005747724490612338,0.17779517513220938,0.14082523619954412,0.10593957082677434,238,238,119,2,1,106,128,43552,595507,871511,7701,44.489528062323785,10.016102294714624,44.489528062323785,38.829116951022435,35.3740959559271
ponderacion_rmc,RMC,124,C073,LOS MORROS,Comunal,123,1,0.16537203853610075,0.16537203853610075,0,0.16537203853610075,0.1655175086873455,0.12911338868955238,4670,0,0,17,0,107,335,43887,600177,871511,7718,44.654900100859884,10.016403224746059,44.654900100859884,38.99463445970978,35.50320934461666
