scenario,scenario_label,step,id,nombre,escala,initial_rank,current_rank_before_build,own_score,initial_own_score,delta_own_score_vs_G0,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit
balanceado,Balanceado,17,I25,SAN FRANCISCO,Intercomunal,46,1,0.4728387569014382,0.3126262994972617,0.1602124574041765,0.5167877046097605,0.4728387569014382,0.5266784061443127,26575,26575,13574,210,1,122,1001,13672,418479,694574,2140,9.483049502669239,6.595854557902861,9.665077995165067,9.483049502669239,9.178413536331748
balanceado,Balanceado,18,I01,BARÓN DE JURAS REALES,Intercomunal,12,1,0.47278393345847886,0.447984902959432,0.02479903049904686,0.5116121978464763,0.47278393345847886,0.4489005002894388,16219,16219,9010,123,1,122,781,14453,434698,703584,2263,9.955833436127717,6.793535134646762,10.176690193011543,9.955833436127717,9.627314036621186
balanceado,Balanceado,19,I20,PAC - LO ESPEJO - EL BOSQUE,Intercomunal,10,1,0.44793471886560166,0.47744413543222747,-0.029509416566625812,0.49411414981209156,0.44793471886560166,0.4426787971826819,22368,22368,11753,138,1,122,1031,15484,457066,715337,2401,10.403768154993319,6.971461218714735,10.670804342823635,10.403768154993319,10.069992833803868
balanceado,Balanceado,20,EP-I34,VICUÑA MACKENNA,Intercomunal,16,1,0.4368055224633501,0.4368055224633501,0,0.4789418889773093,0.4368055224633501,0.5583073246720296,0,0,0,271,2,121,539,16023,457066,715337,2672,10.84057367745667,7.136291356223597,11.149746231800943,10.84057367745667,10.628300158475897
balanceado,Balanceado,21,EP-I33,LA CHIMBA,Intercomunal,42,1,0.3711347793680784,0.3370005822925432,0.03413419707553522,0.4333992278113977,0.3711347793680784,0.4447675114935197,4379,11547,5001,198,2,120,971,16994,461445,720338,2870,11.211708456824748,7.269337949943253,11.583145459612341,11.211708456824748,11.073067669969417
balanceado,Balanceado,22,C086,LA ESTRELLA,Comunal,33,1,0.4661919325763571,0.35609673471698194,0.11009519785937516,0.49707937215384324,0.4661919325763571,0.3831335007758099,5624,295545,26421,33,2,119,185,17179,467069,746759,2903,11.677900389401106,7.428105032663856,12.080224831766184,11.677900389401106,11.456201170745226
balanceado,Balanceado,23,C089,J J PEREZ,Comunal,80,1,0.3932826785752154,0.23952873473445788,0.15375394384075755,0.42483431759856105,0.3932826785752154,0.3028206719795993,0,9565,5573,19,2,118,198,17377,467069,752332,2922,12.071183067976321,7.5553451718400515,12.505059149364746,12.071183067976321,11.759021842724826
balanceado,Balanceado,24,C046,EUCALIPTOS,Comunal,75,1,0.40431130585522296,0.24113559520404937,0.1631757106511736,0.4510300184987758,0.40431130585522296,0.3172940760072499,16,7223,4212,30,2,117,206,17583,467085,756544,2952,12.475494373831545,7.679613028393526,12.95608916786352,12.475494373831545,12.076315918732076
balanceado,Balanceado,25,C052,BAQUEDANO - POSTALES ORIENTE,Comunal,72,1,0.4212498860648591,0.24435581323837233,0.17689407282648675,0.45398736918438526,0.4212498860648591,0.33684121031563824,12471,12471,7274,36,1,117,259,17842,479556,763818,2988,12.896744259896403,7.802613371628424,13.410076537047907,12.896744259896403,12.413157129047715
balanceado,Balanceado,26,C035,PRODIVENCIA,Comunal,64,1,0.4418539296549928,0.2549901884596126,0.18686374119538024,0.43939021336233125,0.4418539296549928,0.3202523018496424,0,11942,7334,2,2,116,33,17875,479556,771152,2990,13.338598189551396,7.925179044557627,13.849466750410238,13.338598189551396,12.733409430897357
balanceado,Balanceado,27,C063,LONGITUDINAL,Comunal,65,1,0.4177635274586553,0.25435700088086893,0.16340652657778637,0.42326463507159795,0.4177635274586553,0.3370968654728083,13349,24325,14704,38,1,116,192,18067,492905,785856,3028,13.756361717010051,8.035268128777874,14.272731385481837,13.756361717010051,13.070506296370166
balanceado,Balanceado,28,I06,DIAGONAL ORIENTE,Intercomunal,44,1,0.3744578010121784,0.32841742491310844,0.04604037609906997,0.4431789236424345,0.3744578010121784,0.4881945562157002,4804,4804,2894,254,1,116,1138,19205,497709,788750,3282,14.13081951802223,8.129011426119229,14.715910309124272,14.13081951802223,13.558700852585865
balanceado,Balanceado,29,I10,GRAN AVENIDA,Intercomunal,19,1,0.3663991397782979,0.40042022675202404,-0.03402108697372613,0.4050458376349438,0.3663991397782979,0.34012158622395894,8363,8363,4326,81,1,116,448,19653,506072,793076,3363,14.497218657800529,8.216150992292935,15.120956146759216,14.497218657800529,13.898822438809823
balanceado,Balanceado,30,C060,ROJAS MAGALLANES,Comunal,27,1,0.366095271578271,0.3776735368487652,-0.011578265270494215,0.3996060222843795,0.366095271578271,0.3215163863920257,6013,6013,3413,66,1,116,395,20048,512085,796489,3429,14.8633139293788,8.298864925531792,15.520562169043595,14.8633139293788,14.220338825201848
balanceado,Balanceado,31,I28,SANTA RAQUEL,Intercomunal,57,1,0.3978411100220755,0.2661192761444829,0.13172183387759262,0.4266348439407838,0.3978411100220755,0.3475434038192387,10375,10375,5709,66,1,116,300,20348,522460,802198,3495,15.261155039400874,8.384257049632616,15.947197012984379,15.261155039400874,14.567882229021087
balanceado,Balanceado,32,I29,SANTA ROSA,Intercomunal,29,1,0.4488559234098129,0.3737788006881356,0.07507712272167727,0.4800061082717991,0.4488559234098129,0.4370497668190196,5202,5202,2827,132,2,115,710,21058,527662,805025,3627,15.710010962810687,8.475781836192306,16.427203121256177,15.710010962810687,15.004931995840106
balanceado,Balanceado,33,I05,DIAGONAL JOSE MARIA CARO,Intercomunal,17,1,0.3597167796215602,0.43350905101279563,-0.07379227139123545,0.39309133143635283,0.3597167796215602,0.35495458090900583,4221,4221,2516,109,1,115,644,21702,531883,807541,3736,16.069727742432246,8.54546310755743,16.82029445269253,16.069727742432246,15.359886576749112
balanceado,Balanceado,34,C029,MARIA ELENA,Comunal,21,1,0.35614784542360894,0.3953657241424081,-0.03921787871879917,0.35607948736774636,0.35614784542360894,0.30449386215901736,7474,7474,4249,55,1,115,270,21972,539357,811790,3791,16.425875587855856,8.611003538989948,17.176373940060277,16.425875587855856,15.664380438908129
balanceado,Balanceado,35,I08,GENERAL OSCAR BONILLA,Intercomunal,14,1,0.4326391423193098,0.4429885183235589,-0.010349376004249122,0.45441891195382783,0.4326391423193098,0.390855716320963,4898,13286,7918,87,1,115,595,22567,544255,819708,3878,16.858514730175166,8.686639510360354,17.630792852014103,16.858514730175166,16.055236155229093
balanceado,Balanceado,36,C006,DOMINGO TOCORNAL,Comunal,11,1,0.35566823098520833,0.4710150004827107,-0.11534676949750239,0.38429556966416456,0.35566823098520833,0.3217906170835068,0,4416,2578,70,2,114,439,23006,544255,822286,3948,17.214182961160375,8.745710093739264,18.015088421678268,17.214182961160375,16.3770267723126
balanceado,Balanceado,37,I24,RADAL,Intercomunal,32,1,0.35083785287793495,0.3664124492957662,-0.015574596417831266,0.41578866843437595,0.35083785287793495,0.35253942113753856,0,8616,3735,111,2,113,509,23515,544255,826021,4059,17.56502081403831,8.801065014684331,18.430877090112645,17.56502081403831,16.72956619345014
balanceado,Balanceado,38,I03,CARRASCAL,Intercomunal,97,1,0.38489881011811883,0.2220398694244814,0.16285894069363743,0.438713701690571,0.38489881011811883,0.3361702106240762,0,16584,9569,62,2,112,442,23957,544255,835590,4121,17.94991962415643,8.858757595116023,18.869590791803216,17.94991962415643,17.065736404074215
balanceado,Balanceado,39,I09,GENERAL VELASQUEZ,Intercomunal,31,1,0.34836808202154423,0.36683264488663614,-0.018464562865091905,0.4488570623455372,0.34836808202154423,0.3059581389356518,735,9656,3912,73,1,112,643,24600,544990,839502,4194,18.298287706177973,8.908363726416896,19.318447854148754,18.298287706177973,17.371694543009866
balanceado,Balanceado,40,C053,CONDELL,Comunal,39,1,0.3480501579105411,0.3401854673675568,0.007864690542984332,0.35841330285039397,0.3480501579105411,0.31496879403414124,5706,5706,3325,76,1,112,280,24880,550696,842827,4270,18.646337864088515,8.95544654366522,19.67686115699915,18.646337864088515,17.686663337044006
balanceado,Balanceado,41,I15,MARTINEZ DE ROZAS,Intercomunal,18,1,0.3396363191999069,0.42641558266848545,-0.08677926346857856,0.41604035011542734,0.3396363191999069,0.4657244709555359,0,0,0,254,1,112,640,25520,550696,842827,4524,18.985974183288423,8.999093939493434,20.092901507114576,18.985974183288423,18.152387807999542
balanceado,Balanceado,42,C056,TEMUCO - TORO MAZOTTE,Comunal,108,1,0.3158736521717129,0.20230451172299221,0.11356914044872071,0.3791644103081851,0.3158736521717129,0.3055839090377198,8042,8042,4827,85,1,112,186,25706,558738,847654,4609,19.301847835460137,9.037657863523982,20.47206591742276,19.301847835460137,18.45797171703726
balanceado,Balanceado,43,I23,PETERSEN - VICUÑA MACKENNA,Intercomunal,66,1,0.3152632006521745,0.2537426151555205,0.06152058549665401,0.392473780071136,0.3152632006521745,0.28315219390093405,5025,5025,2899,66,1,112,361,26067,563763,850553,4675,19.617111036112313,9.07422278982977,20.864539697493896,19.617111036112313,18.741123910938196
balanceado,Balanceado,44,C003,CONCHA Y TORO,Comunal,22,1,0.3090482220860951,0.3929049875215115,-0.08385676543541637,0.3043952955417027,0.3090482220860951,0.22994948267027468,0,2169,1049,6,2,111,245,26312,563763,851602,4681,19.926159258198407,9.108274684151814,21.1689349930356,19.926159258198407,18.97107339360847
balanceado,Balanceado,45,I17,MATUCANA,Intercomunal,56,1,0.3071463317597267,0.27191447280983744,0.03523185894988928,0.3845900370823136,0.3071463317597267,0.29976856033750704,3082,3082,1850,89,1,111,287,26599,566845,853452,4770,20.233305589958135,9.140424905375845,21.553525030117914,20.233305589958135,19.27084195394598
balanceado,Balanceado,46,I02,CARLOS VALDOVINOS,Intercomunal,24,1,0.30294675748415273,0.3849797966707047,-0.08203303918655197,0.35721384077587764,0.30294675748415273,0.31318897847089733,0,0,0,108,1,111,687,27286,566845,853452,4878,20.53625234744229,9.170550008793475,21.91073887089379,20.53625234744229,19.584030932416876
balanceado,Balanceado,47,C085,LOS LIBERTADORES,Comunal,113,1,0.3000498458651636,0.18935409427427272,0.11069575159089087,0.2739024379548618,0.3000498458651636,0.21916155934498968,5017,5017,2992,8,1,111,177,27463,571862,856444,4886,20.836302193307453,9.198895190886155,22.184641308848654,20.836302193307453,19.803192491761866
balanceado,Balanceado,48,C010,ESQ BLANCA - ALBERTO LLONA,Comunal,83,1,0.289155622946105,0.23263012206973174,0.05652550087637323,0.2850176822340751,0.289155622946105,0.21068917433606701,0,5802,3562,5,2,110,49,27512,571862,860006,4891,21.125457816253558,9.224845413669314,22.469658991082728,21.125457816253558,20.013881666097934
balanceado,Balanceado,49,I13,LO ESPEJO-RIQUELME,Intercomunal,50,1,0.28544055419050546,0.29311724749452617,-0.00767669330402071,0.3452231117284989,0.28544055419050546,0.3183224070479525,0,0,0,126,2,109,700,28212,571862,860006,5017,21.410898370444063,9.249181387503286,22.814882102811225,21.410898370444063,20.332204073145885
balanceado,Balanceado,50,C014,JOSE DOMINGO CAÑAS,Comunal,53,1,0.28309215789783865,0.2816729129361582,0.0014192449616804437,0.3453428032423394,0.28309215789783865,0.2876964978064817,0,0,0,97,1,109,259,28471,571862,860006,5114,21.6939905283419,9.27211035496695,23.160224906053564,21.6939905283419,20.619900570952368
balanceado,Balanceado,51,C090,SANTO DOMINGO,Comunal,60,1,0.2827471828116978,0.26238610957098746,0.020361073240710348,0.34911614297599974,0.2827471828116978,0.24640070470273123,0,0,0,47,1,109,150,28621,571862,860006,5161,21.976737711153596,9.293866329957956,23.509341049029565,21.976737711153596,20.866301275655097
balanceado,Balanceado,52,C043,NEPTUNO,Comunal,37,1,0.2825494265948047,0.34482230260779995,-0.06227287601299525,0.3340594995727627,0.2825494265948047,0.23161811882685507,0,0,0,32,1,109,172,28793,571862,860006,5193,22.2592871377484,9.314520050669554,23.84340054860233,22.2592871377484,21.097919394481952
balanceado,Balanceado,53,I32,EINSTEIN,Intercomunal,91,1,0.27283318663075135,0.22723070590754615,0.04560248072320519,0.3279486533251347,0.27283318663075135,0.2583411048731374,0,0,0,70,1,109,366,29159,571862,860006,5263,22.532120324379154,9.333466362046527,24.171349201927463,22.532120324379154,21.356260499355088
balanceado,Balanceado,54,I18,NUEVA IMPERIAL,Intercomunal,63,1,0.2721464418392471,0.2569392089761469,0.015207232863100162,0.32618450136688776,0.2721464418392471,0.2613718669319922,0,0,0,70,1,109,290,29449,571862,860006,5333,22.8042667662184,9.351420052821286,24.49753370329435,22.8042667662184,21.61763236628708
balanceado,Balanceado,55,C083,ORIENTAL-LAS PARCELAS,Comunal,61,1,0.26505277785148107,0.2610060417352075,0.004046736116273597,0.3251273232241672,0.26505277785148107,0.269904950123001,0,0,0,89,1,109,392,29841,571862,860006,5422,23.06931954406988,9.368031483789691,24.822661026518517,23.06931954406988,21.88753731641008
balanceado,Balanceado,56,C007,EDUARDO CASTILLO VELASCO,Comunal,59,1,0.26423848890994855,0.26310309294060424,0.0011353959693443105,0.3225103531540599,0.26423848890994855,0.2586138261730335,0,0,0,76,1,109,409,30250,571862,860006,5498,23.33355803297983,9.383763861622658,25.145171379672576,23.33355803297983,22.14615114258311
balanceado,Balanceado,57,C022,LLANURA  - EL DESIERTO,Comunal,58,1,0.2634709012598797,0.2634709012598797,0,0.2832694397879176,0.2634709012598797,0.22916446150209302,0,0,0,39,3,107,122,30372,571862,860006,5537,23.59702893423971,9.398666204557355,25.428440819460494,23.59702893423971,22.375315604085205
balanceado,Balanceado,58,C058,ANTONIO EBNER-BARROS ARANA,Comunal,35,1,0.26184484596757396,0.3519075845820016,-0.09006273861442765,0.33397656438640494,0.26184484596757396,0.31455130207480725,0,0,0,143,1,107,341,30713,571862,860006,5680,23.858873780207283,9.412736056628496,25.7624173838469,23.858873780207283,22.689866906160013
balanceado,Balanceado,59,C026,LOS MAITENES,Comunal,100,1,0.26158874435646834,0.21505172004956516,0.04653702430690318,0.31867213760340646,0.26158874435646834,0.22143595965507076,0,6013,3587,30,2,106,150,30863,571862,863593,5710,24.120462524563752,9.42608934291077,26.081089521450306,24.120462524563752,22.911302865815085
balanceado,Balanceado,60,I07,EL GUANACO,Intercomunal,28,1,0.25929001482646336,0.3763020807158513,-0.11701206588938795,0.3274383643552119,0.25929001482646336,0.27373862530618875,0,0,0,100,1,106,443,31306,571862,863593,5810,24.379752539390214,9.438663489081694,26.40852788580552,24.379752539390214,23.18504149112127
balanceado,Balanceado,61,C001,SAN EUGENIO,Comunal,54,1,0.2587294203514589,0.2806709474590377,-0.021941527107578795,0.31392330880694946,0.2587294203514589,0.2168149363282398,0,0,0,31,1,106,114,31420,571862,863593,5841,24.63848195974167,9.450583101469297,26.722451194612468,24.63848195974167,23.401856427449513
balanceado,Balanceado,62,C082,CAUPOLICAN,Comunal,101,1,0.2580213519769755,0.21345357477037744,0.044567777206598075,0.3343157551872506,0.2580213519769755,0.19804275332158458,2416,2416,1394,12,1,106,118,31538,574278,864987,5853,24.896503311718647,9.461875743698222,27.05676694979972,24.896503311718647,23.599899180771096
balanceado,Balanceado,63,C062,CORONA SUECA,Comunal,84,1,0.25789429168421,0.23245607571136848,0.025438215972841544,0.32620179491551055,0.25789429168421,0.23352408574432182,0,0,0,54,1,106,280,31818,574278,864987,5907,25.154397603402856,9.472598470903662,27.38296874471523,25.154397603402856,23.833423266515418
balanceado,Balanceado,64,C078,WALDO TAFF,Comunal,45,1,0.25767572434988134,0.3165639875095479,-0.058888263159666554,0.32122494204421803,0.25767572434988134,0.23082133255048007,0,0,0,49,1,106,157,31975,574278,864987,5956,25.412073327752736,9.482776428537168,27.70419368675945,25.412073327752736,24.064244599065898
balanceado,Balanceado,65,C40,VICUÑA MACKENNA - SAN MARTIN,Comunal,82,1,0.2563382129686686,0.23297744089940944,0.023360772069259156,0.3163360869516046,0.2563382129686686,0.20496168325446887,0,0,0,25,1,106,168,32143,574278,864987,5981,25.668411540721404,9.492395299325732,28.020529773711054,25.668411540721404,24.269206282320365
balanceado,Balanceado,66,C024,LOS ARRAYANES - LOS COPIHUES,Comunal,34,1,0.2561901813862282,0.35403046213198464,-0.09784028074575646,0.31680247946238577,0.2561901813862282,0.2318478715838661,0,0,0,51,1,106,259,32402,574278,864987,6032,25.92460172210763,9.501527949555047,28.33733225317344,25.92460172210763,24.50105415390423
balanceado,Balanceado,67,C015,JOSE MANUEL GUZMAN,Comunal,68,1,0.25221523650424194,0.2500406657786039,0.0021745707256380364,0.3207182539002636,0.25221523650424194,0.19706837505228803,2719,2719,1614,20,1,106,202,32604,576997,866601,6052,26.176816958611873,9.510069353635336,28.658050507073703,26.176816958611873,24.69812252895652
balanceado,Balanceado,68,C047,VIOLETA PARRA,Comunal,89,1,0.25202162169060754,0.22809315163667623,0.02392847005393131,0.32192692159440883,0.25202162169060754,0.26564737167246005,0,0,0,95,1,106,240,32844,576997,866601,6147,26.428838580302482,9.518177458485708,28.97997742866811,26.428838580302482,24.963769900628982
balanceado,Balanceado,69,C009,EL ROSAL - SANTA ELENA,Comunal,88,1,0.2517344244742811,0.22865750139735808,0.02307692307692305,0.31426248812387036,0.2517344244742811,0.19953067358892096,0,0,0,21,1,106,169,33013,576997,866601,6168,26.680573004776765,9.525871380299535,29.29423991679198,26.680573004776765,25.163300574217903
balanceado,Balanceado,70,C033,OBSERVATORIO,Comunal,90,1,0.2513134955209176,0.22766887445932235,0.023644621061595233,0.3084648310861465,0.2513134955209176,0.22151696873589863,0,0,0,42,1,106,207,33220,576997,866601,6210,26.931886500297683,9.533168384155358,29.60270474787813,26.931886500297683,25.3848175429538
balanceado,Balanceado,71,C070,MENDOZA (EX-CORONEL ROBLES),Comunal,43,1,0.24961522953186419,0.3348039976407146,-0.08518876810885043,0.3085206075687253,0.24961522953186419,0.23339734305206533,0,0,0,58,1,106,336,33556,576997,866601,6268,27.18150172982955,9.54005369337507,29.911225355446852,27.18150172982955,25.618214886005866
balanceado,Balanceado,72,C061,EL PINAR,Comunal,41,1,0.2494826181363451,0.3370658419392852,-0.08758322380294009,0.3052669359707163,0.2494826181363451,0.21151903360417912,0,0,0,32,1,106,222,33778,576997,866601,6300,27.430984347965893,9.546591262117698,30.21649229141757,27.430984347965893,25.829733919610046
balanceado,Balanceado,73,C023,AVENIDA DORSAL,Comunal,40,1,0.24946346507262765,0.3374083487470848,-0.08794488367445716,0.3089931880728719,0.24946346507262765,0.22437758907725977,0,0,0,48,1,106,308,34086,576997,866601,6348,27.68044781303852,9.55280147562145,30.52548547949044,27.68044781303852,26.054111508687306
balanceado,Balanceado,74,C050,MAR DE DRAKE,Comunal,25,1,0.24861395527987268,0.38275439842006137,-0.1341404431401887,0.2697848825986486,0.24861395527987268,0.2080484130175621,0,10761,2704,32,1,106,177,34263,576997,869305,6380,27.92906176831839,9.558681087911605,30.79527036208909,27.92906176831839,26.262159921704868
balanceado,Balanceado,75,C088,ÑUBLE,Comunal,69,1,0.24812587016636872,0.2475581721816966,0.0005676979846721275,0.30673769025283837,0.24812587016636872,0.2162388590840713,0,0,0,39,1,106,207,34470,576997,869305,6419,28.17718763848476,9.56425575373593,31.10200805234193,28.17718763848476,26.47839878078894
balanceado,Balanceado,76,C005,CORONEL ALEJANDRO SEPULVEDA,Comunal,71,1,0.24616269407021546,0.24587884507787938,0.00028384899233607763,0.3110352519269326,0.24616269407021546,0.22239935277441908,0,0,0,49,1,106,146,34616,576997,869305,6468,28.423350332554975,9.569509784760948,31.41304330426886,28.423350332554975,26.70079813356336
balanceado,Balanceado,77,C032,OBISPO MANUEL UMAÑA,Comunal,48,1,0.24491494652690077,0.3071018676187075,-0.062186921091806735,0.3017723791915245,0.24491494652690077,0.20190305530662112,0,0,0,26,1,106,251,34867,576997,869305,6494,28.668265279081876,9.574475814222819,31.714815683460387,28.668265279081876,26.90270118886998
balanceado,Balanceado,78,I31,FERNANDEZ ALBANO,Intercomunal,73,1,0.2444439122761516,0.24388860991454317,0.0005553023616084174,0.3067365280286479,0.2444439122761516,0.22040030675774894,0,0,0,48,1,106,238,35105,576997,869305,6542,28.912709191358026,9.579184468810809,32.02155221148904,28.912709191358026,27.12310149562773
balanceado,Balanceado,79,C037,SAN ALFONSO,Comunal,74,1,0.24289974460612965,0.24289974460612965,0,0.3032697592490899,0.24289974460612965,0.19201768382824808,0,0,0,19,1,106,201,35306,576997,869305,6561,29.155608935964157,9.583629433043711,32.32482197073813,29.155608935964157,27.315119179455976
balanceado,Balanceado,80,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,Comunal,110,1,0.24239644513775485,0.19539105200690043,0.04700539313085442,0.3025538861370795,0.24239644513775485,0.21666241509527054,0,0,0,44,1,106,235,35541,576997,869305,6605,29.39800538110191,9.587843399402708,32.627375856875204,29.39800538110191,27.531781594551248
balanceado,Balanceado,81,C080,PARAGUAY,Comunal,107,1,0.24219521746929906,0.20406182901032083,0.038133388458978235,0.3065842808037552,0.24219521746929906,0.22964836868484076,0,0,0,61,1,106,273,35814,576997,869305,6666,29.64020059857121,9.591843344093473,32.93396013767896,29.64020059857121,27.76142996323609
balanceado,Balanceado,82,C030,MAULE,Comunal,77,1,0.24138376322828461,0.24053221625127638,0.0008515469770082329,0.3041037369620883,0.24138376322828461,0.21310411531860857,0,0,0,42,1,106,185,35999,576997,869305,6708,29.881584361799494,9.595630560152642,33.23806387464105,29.881584361799494,27.974534078554697
balanceado,Balanceado,83,C028,MADRID,Comunal,76,1,0.2419480522042618,0.24081265623491752,0.0011353959693442828,0.30692717129083963,0.2419480522042618,0.21771382060349068,0,0,0,47,1,106,129,36128,576997,869305,6755,30.123532414003755,9.599236826206793,33.54499104593189,30.123532414003755,28.192247899158186
balanceado,Balanceado,84,C034,PEDRO LEON UGALDE,Comunal,78,1,0.24303685653265636,0.2404822156016317,0.002554640931024671,0.30860417834214415,0.24303685653265636,0.22455448431077693,0,0,0,54,1,106,130,36258,576997,869305,6809,30.36656927053641,9.602678196285016,33.85359522427403,30.36656927053641,28.416802383468962
