scenario,scenario_label,method,step,id,nombre,own_score,lookahead_value,next_best_id,next_best_score,evaluated_first_choices,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,demanda_habilitada,ciclistas_inducidos,componentes_red,costo_mclp,cum_cost_mclp,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit,cum_population,cum_demand,cum_cyclists
ponderacion_rmc,RMC,depth2,12,I30,WALKER - HUALLE - AGUIRRE,0.6123450156285856,1.1521195043749919,I12,0.5681836723646382,3,0.6123450156285856,0.5782316690546111,0.5144276323835814,28110,22789,108,127,800,10250,7.132099963770748,5.497426395402558,7.132099963770748,7.083409283031799,6.792147558524626,346440,613955,1452
ponderacion_rmc,RMC,depth2,13,I12,LAS REJAS - SUIZA - DEPARTAMENTAL,0.5681836723646382,1.1018517610668166,EP-ALAMEDA-T3,0.5617558828443984,3,0.5681836723646382,0.5422486753110577,0.5879029549533823,26927,14775,219,127,1192,11442,7.700283636135386,5.804450174409992,7.700283636135386,7.625657958342857,7.3800505134780074,373367,628730,1671
ponderacion_rmc,RMC,depth2,14,EP-ALAMEDA-T3,ALAMEDA TRAMO 3,0.5617558828443984,1.0500058371299816,EP-I10,0.513947320300614,3,0.5617558828443984,0.5538075658442363,0.5598594929616908,0,33578,156,125,341,11783,8.262039518979785,6.092823109603853,8.262039518979785,8.179465524187094,7.939910006439698,373367,662308,1827
ponderacion_rmc,RMC,depth2,15,I27,SANTA CECILIA - NONATO COO,0.5089639398517234,1.006625705376112,I20,0.5238544900256723,3,0.5089639398517234,0.4878924496545857,0.4637398136549818,24624,14290,124,125,644,12427,8.771003458831508,6.3410320883416,8.771003458831508,8.66735797384168,8.40364982009468,397991,676598,1951
ponderacion_rmc,RMC,depth2,16,I20,PAC - LO ESPEJO - EL BOSQUE,0.5238544900256723,1.0098860779798247,I01,0.5116121978464763,3,0.5238544900256723,0.4861551679512032,0.46940948902902746,22608,11881,138,125,1031,13458,9.29485794885718,6.583729279450304,9.29485794885718,9.153513141792883,8.873059309123708,420599,688479,2089
ponderacion_rmc,RMC,depth2,17,I01,BARÓN DE JURAS REALES,0.5116121978464763,0.9921968886306503,EP-I10,0.505878621878078,3,0.5116121978464763,0.47278393345847886,0.4489005002894388,16219,9010,123,125,781,14239,9.806470146703656,6.808903451730081,9.806470146703656,9.626297075251362,9.321959809413146,436818,697489,2212
ponderacion_rmc,RMC,depth2,18,EP-I10,GRAN AVENIDA,0.505878621878078,0.9608734164065218,EP-I34,0.4789418889773093,3,0.505878621878078,0.4909078134101256,0.4688418735808111,15947,11584,124,124,913,15152,10.312348768581735,7.020421590689958,10.312348768581735,10.117204888661487,9.790801682993957,452765,709073,2336
ponderacion_rmc,RMC,depth2,19,EP-I33,LA CHIMBA,0.4333992278113977,0.9056246313575488,C086,0.49707937215384324,3,0.4333992278113977,0.3711347793680784,0.4447675114935197,4379,5001,198,123,971,16123,10.745747996393133,7.19257396958538,10.745747996393133,10.488339668029566,10.235569194487477,457144,714074,2534
ponderacion_rmc,RMC,depth2,20,C086,LA ESTRELLA,0.49707937215384324,0.9520741666822871,EP-I34,0.4789418889773093,3,0.49707937215384324,0.4661919325763571,0.3831335007758099,5624,26421,33,122,185,16308,11.242827368546976,7.380148661413622,11.242827368546976,10.954531600605923,10.618702695263286,462768,740495,2567
ponderacion_rmc,RMC,depth2,21,EP-I34,VICUÑA MACKENNA,0.4789418889773093,0.9053560982055696,I09,0.4488570623455372,3,0.4789418889773093,0.4368055224633501,0.5583073246720296,0,0,271,121,539,16847,11.721769257524285,7.551842586263742,11.721769257524285,11.391337123069274,11.177010019935315,462768,740495,2838
ponderacion_rmc,RMC,depth2,22,I09,GENERAL VELASQUEZ,0.4488570623455372,0.86987703980585,I06,0.4431789236424345,3,0.4488570623455372,0.34836808202154423,0.3059581389356518,735,3912,73,121,643,17490,12.170626319869822,7.704706077387044,12.170626319869822,11.739705205090818,11.482968158870968,463503,744407,2911
ponderacion_rmc,RMC,depth2,23,C089,J J PEREZ,0.42483431759856105,0.853312835172398,C046,0.4510300184987758,3,0.42483431759856105,0.3932826785752154,0.3028206719795993,0,5573,19,120,198,17688,12.595460637468383,7.8421542301861935,12.595460637468383,12.132987883666033,11.785788830850567,463503,749980,2930
ponderacion_rmc,RMC,depth2,24,C046,EUCALIPTOS,0.4510300184987758,0.8823180192239417,C052,0.45398736918438526,3,0.4510300184987758,0.40431130585522296,0.3172940760072499,16,4212,30,119,206,17894,13.046490655967158,7.980781403921936,13.046490655967158,12.537299189521256,12.103082906857818,463519,754192,2960
ponderacion_rmc,RMC,depth2,25,C052,BAQUEDANO - POSTALES ORIENTE,0.45398736918438526,0.875007346644698,I06,0.4431789236424345,3,0.45398736918438526,0.4212498860648591,0.33684121031563824,12471,7274,36,119,259,18153,13.500478025151544,8.113340732912212,13.500478025151544,12.958549075586115,12.439924117173456,475990,761466,2996
ponderacion_rmc,RMC,depth2,26,I06,DIAGONAL ORIENTE,0.4431789236424345,0.8605996263366491,C035,0.43939021336233125,3,0.4431789236424345,0.3744578010121784,0.4881945562157002,4804,2894,254,119,1138,19291,13.94365694879398,8.236273945357981,13.94365694879398,13.333006876598294,12.928118673389157,480794,764360,3250
ponderacion_rmc,RMC,depth2,27,C035,PRODIVENCIA,0.43939021336233125,0.847737774194951,C067,0.42983953771854705,3,0.43939021336233125,0.4418539296549928,0.3202523018496424,0,7334,2,118,33,19324,14.383047162156311,8.352062095890545,14.383047162156311,13.774860806253287,13.2483709752388,480794,771694,3252
ponderacion_rmc,RMC,depth2,28,I24,RADAL,0.4154031421910538,0.8321811587970962,I03,0.438713701690571,3,0.4154031421910538,0.3505540038855989,0.35147498741627825,0,3735,110,117,509,19833,14.798450304347364,8.45605581739852,14.798450304347364,14.125414810138885,13.599845962655078,480794,775429,3362
ponderacion_rmc,RMC,depth2,29,I03,CARRASCAL,0.438713701690571,0.8470612625231907,C067,0.42983953771854705,3,0.438713701690571,0.38489881011811883,0.3361702106240762,0,9569,62,116,442,20275,15.237164006037935,8.560393730590425,15.237164006037935,14.510313620257003,13.936016173279153,480794,784998,3424
ponderacion_rmc,RMC,depth2,30,C067,CARDENAL RAUL SILVA HENRIQUEZ,0.42983953771854705,0.831940941036565,C063,0.42326463507159795,3,0.42983953771854705,0.374479537309281,0.3329520437136048,4301,6265,64,114,332,20607,15.667003543756481,8.65750975908486,15.667003543756481,14.884793157566284,14.268968216992757,485095,791263,3488
ponderacion_rmc,RMC,depth2,31,C063,LONGITUDINAL,0.42326463507159795,0.8185029676812539,I15,0.41604035011542734,3,0.42326463507159795,0.4177635274586553,0.3370968654728083,13349,14704,38,114,192,20799,16.09026817882808,8.748358757177385,16.09026817882808,15.302556685024939,14.606065082465566,498444,805967,3526
ponderacion_rmc,RMC,depth2,32,I15,MARTINEZ DE ROZAS,0.41604035011542734,0.8082401828243828,I29,0.4128419291673215,3,0.41604035011542734,0.3396363191999069,0.4657244709555359,0,0,254,114,640,21439,16.506308528943507,8.83319222435159,16.506308528943507,15.642193004224845,15.071789553421102,498444,805967,3780
ponderacion_rmc,RMC,depth2,33,C060,ROJAS MAGALLANES,0.3996060222843795,0.8049091240281241,I28,0.4266348439407838,3,0.3996060222843795,0.366095271578271,0.3215163863920257,6013,3413,66,114,395,21834,16.905914551227887,8.910600500126854,16.905914551227887,16.008288275803118,15.393305939813127,504457,809380,3846
ponderacion_rmc,RMC,depth2,34,I28,SANTA RAQUEL,0.4266348439407838,0.8826406467989929,I29,0.4800061082717991,3,0.4266348439407838,0.3978411100220755,0.3475434038192387,10375,5709,66,114,300,22134,17.33254939516867,8.98911236562127,17.33254939516867,16.406129385825192,15.740849343632366,514832,815089,3912
ponderacion_rmc,RMC,depth2,35,I29,SANTA ROSA,0.4800061082717991,0.8647996540249957,I10,0.4050458376349438,3,0.4800061082717991,0.4488559234098129,0.4370497668190196,5202,2827,132,113,710,22844,17.812555503440468,9.073029248564957,17.812555503440468,16.854985309235005,16.177899110451385,520034,817916,4044
ponderacion_rmc,RMC,depth2,36,I10,GRAN AVENIDA,0.4050458376349438,0.778482602499479,I05,0.39309133143635283,3,0.4050458376349438,0.3663991397782979,0.34012158622395894,8363,4326,81,113,448,23292,18.21760134107541,9.140300631949463,18.21760134107541,17.221384449013303,16.518020696675343,528397,822242,4125
ponderacion_rmc,RMC,depth2,37,I05,DIAGONAL JOSE MARIA CARO,0.39309133143635283,0.765941422503932,I23,0.392473780071136,3,0.39309133143635283,0.3597167796215602,0.35495458090900583,4221,2516,109,113,644,23936,18.610692672511764,9.20232227356355,18.610692672511764,17.581101228634864,16.87297527758435,532618,824758,4234
ponderacion_rmc,RMC,depth2,38,I23,PETERSEN - VICUÑA MACKENNA,0.392473780071136,0.7607320262091747,I08,0.38764025909267236,3,0.392473780071136,0.3152632006521745,0.28315219390093405,5025,2899,66,113,361,24297,19.0031664525829,9.261150268165911,19.0031664525829,17.89636442928704,17.156127471485284,537643,827657,4300
ponderacion_rmc,RMC,depth2,39,I08,GENERAL OSCAR BONILLA,0.38764025909267236,0.7530007943208703,I17,0.3845900370823136,3,0.38764025909267236,0.34061529900395354,0.32781758593965915,4898,7918,88,113,595,24892,19.390806711675573,9.316348590235114,19.390806711675573,18.236979728290994,17.483945057424943,542541,835575,4388
ponderacion_rmc,RMC,depth2,40,I17,MATUCANA,0.3845900370823136,0.7496708282632699,C006,0.38429556966416456,3,0.3845900370823136,0.3071463317597267,0.29976856033750704,3082,1850,89,113,287,25179,19.77539674875789,9.368374374507642,19.77539674875789,18.544126060050722,17.78371361776245,545623,837425,4477
ponderacion_rmc,RMC,depth2,41,C006,DOMINGO TOCORNAL,0.38429556966416456,0.7445017594569403,C056,0.3791644103081851,3,0.38429556966416456,0.35566823098520833,0.3217906170835068,0,2578,70,112,439,25618,20.159692318422053,9.417761026923598,20.159692318422053,18.89979429103593,18.10550423484596,545623,840003,4547
ponderacion_rmc,RMC,depth2,42,C056,TEMUCO - TORO MAZOTTE,0.3791644103081851,0.7185175590452688,I02,0.35721384077587764,3,0.3791644103081851,0.3158736521717129,0.3055839090377198,8042,4827,85,112,186,25804,20.538856728730238,9.464051901181966,20.538856728730238,19.215667943207645,18.411088143883678,553665,844830,4632
ponderacion_rmc,RMC,depth2,43,I02,CARLOS VALDOVINOS,0.35721384077587764,0.6954893537752367,C029,0.35607948736774636,3,0.35721384077587764,0.30294675748415273,0.31318897847089733,0,0,108,112,687,26491,20.896070569506115,9.505482355914259,20.896070569506115,19.5186147006918,18.724277122354575,553665,844830,4740
ponderacion_rmc,RMC,depth2,44,C029,MARIA ELENA,0.35607948736774636,0.6912549608965162,C053,0.35281628792502084,3,0.35607948736774636,0.35614784542360894,0.30449386215901736,7474,4249,55,112,270,26761,21.252150056873862,9.544716301323323,21.252150056873862,19.87476254611541,19.028770984513592,561139,849079,4795
ponderacion_rmc,RMC,depth2,45,C053,CONDELL,0.35281628792502084,0.6844766237522206,C090,0.34911614297599974,3,0.35281628792502084,0.3416399015002847,0.31069528976063693,5706,3325,76,112,280,27041,21.604966344798882,9.581646977471214,21.604966344798882,20.216402447615692,19.33946627427423,566845,852404,4871
ponderacion_rmc,RMC,depth2,46,C090,SANTO DOMINGO,0.34911614297599974,0.6771918060562221,C014,0.3453428032423394,3,0.34911614297599974,0.2827471828116978,0.24640070470273123,0,0,47,112,150,27191,21.954082487774883,9.61636317644709,21.954082487774883,20.49914963042739,19.58586697897696,566845,852404,4918
ponderacion_rmc,RMC,depth2,47,C014,JOSE DOMINGO CAÑAS,0.3453428032423394,0.6733047593844134,I13,0.3452231117284989,3,0.3453428032423394,0.28309215789783865,0.2876964978064817,0,0,97,112,259,27450,22.299425291017222,9.648987104694998,22.299425291017222,20.782241788325226,19.873563476783442,566845,852404,5015
ponderacion_rmc,RMC,depth2,48,I13,LO ESPEJO-RIQUELME,0.3452231117284989,0.6628230791563869,C082,0.3343157551872506,3,0.3452231117284989,0.28544055419050546,0.3183224070479525,0,0,126,111,700,28150,22.64464840274572,9.679969094835718,22.64464840274572,21.06768234251573,20.191885883831393,566845,852404,5141
ponderacion_rmc,RMC,depth2,49,C082,CAUPOLICAN,0.3343157551872506,0.6516722797813752,C043,0.3340594995727627,3,0.3343157551872506,0.2580213519769755,0.19804275332158458,2416,1394,12,111,118,28268,22.97896415793297,9.708472050533777,22.97896415793297,21.325703694492706,20.389928637152977,569261,853798,5153
ponderacion_rmc,RMC,depth2,50,C043,NEPTUNO,0.3340594995727627,0.6502384859463793,C058,0.33281998565643856,3,0.3340594995727627,0.2825494265948047,0.23161811882685507,0,0,32,111,172,28440,23.313023657505735,9.735529103097543,23.313023657505735,21.60825312108751,20.621546755979832,569261,853798,5185
ponderacion_rmc,RMC,depth2,51,C058,ANTONIO EBNER-BARROS ARANA,0.33281998565643856,0.6443712063153164,I32,0.3279486533251347,3,0.33281998565643856,0.2609932989905657,0.31135800091102644,0,0,140,111,341,28781,23.645843643162173,9.761137928665473,23.645843643162173,21.869246420078078,20.93290475689086,569261,853798,5325
ponderacion_rmc,RMC,depth2,52,I32,EINSTEIN,0.3279486533251347,0.6392889293483022,I18,0.3277266063401763,3,0.3279486533251347,0.27283318663075135,0.2583411048731374,0,0,70,111,366,29147,23.973792296487307,9.7851102296365,23.973792296487307,22.14207960670883,21.191245861763996,569261,853798,5395
ponderacion_rmc,RMC,depth2,53,I18,NUEVA IMPERIAL,0.3277266063401763,0.6387930524776275,I07,0.3274383643552119,3,0.3277266063401763,0.2732818378085914,0.2656296018170334,0,0,74,111,290,29437,24.301518902827482,9.807868495985685,24.301518902827482,22.415361444517423,21.456875463581028,569261,853798,5469
ponderacion_rmc,RMC,depth2,54,I07,EL GUANACO,0.3274383643552119,0.6373300695249469,C062,0.32620179491551055,3,0.3274383643552119,0.25929001482646336,0.27373862530618875,0,0,100,111,443,29880,24.628957267182695,9.82946983349242,24.628957267182695,22.674651459343885,21.730614088887215,569261,853798,5569
ponderacion_rmc,RMC,depth2,55,C062,CORONA SUECA,0.32620179491551055,0.6350727519784694,C083,0.3251273232241672,3,0.32620179491551055,0.25789429168421,0.23352408574432182,0,0,54,111,280,30160,24.955159062098208,9.849913605641998,24.955159062098208,22.932545751028094,21.964138174631536,569261,853798,5623
ponderacion_rmc,RMC,depth2,56,C007,EDUARDO CASTILLO VELASCO,0.3225103531540599,0.6317475601481748,C083,0.3255128494674893,3,0.3225103531540599,0.26423848890994855,0.2586138261730335,0,0,76,111,409,30569,25.277669415252266,9.869115406075364,25.277669415252266,23.196784239938044,22.22275200080457,569261,853798,5699
ponderacion_rmc,RMC,depth2,57,C083,ORIENTAL-LAS PARCELAS,0.3255128494674893,0.6313434249821777,C047,0.32192692159440883,3,0.3255128494674893,0.26533662684381715,0.2709693838442613,0,0,90,111,392,30961,25.603182264719756,9.887526942564664,25.603182264719756,23.46212086678186,22.49372138464883,569261,853798,5789
ponderacion_rmc,RMC,depth2,58,C047,VIOLETA PARRA,0.32192692159440883,0.6266092627996592,C015,0.3207182539002636,3,0.32192692159440883,0.25202162169060754,0.26564737167246005,0,0,95,111,240,31201,25.925109186314163,9.90482521760924,25.925109186314163,23.71414248847247,22.75936875632129,569261,853798,5884
ponderacion_rmc,RMC,depth2,59,C015,JOSE MANUEL GUZMAN,0.3207182539002636,0.6251494489799586,C078,0.3204538895575737,3,0.3207182539002636,0.25221523650424194,0.19706837505228803,2719,1614,20,111,202,31403,26.245827440214427,9.92119688020052,26.245827440214427,23.96635772497671,22.95643713137358,571980,855412,5904
ponderacion_rmc,RMC,depth2,60,C026,LOS MAITENES,0.31867213760340646,0.6238358325454136,C078,0.32122494204421803,3,0.31867213760340646,0.26158874435646834,0.22143595965507076,0,3587,30,110,150,31553,26.564499577817834,9.936650734223816,26.564499577817834,24.22794646933318,23.17787309102865,571980,858999,5934
ponderacion_rmc,RMC,depth2,61,C078,WALDO TAFF,0.32122494204421803,0.6242774993899065,C049,0.31900269194283004,3,0.32122494204421803,0.25767572434988134,0.23082133255048007,0,0,49,110,157,31710,26.885724519862052,9.95144950273339,26.885724519862052,24.48562219368306,23.40869442357913,571980,858999,5983
ponderacion_rmc,RMC,depth2,62,C049,FEDERICO ERRÁZURIZ (EX SERRANO),0.31900269194283004,0.6199650474320966,C024,0.31680247946238577,3,0.31900269194283004,0.24196333249349297,0.2249843651843573,1527,2331,57,110,332,32042,27.204727211804883,9.965411073132787,27.204727211804883,24.727585526176554,23.63367878876349,573507,861330,6040
ponderacion_rmc,RMC,depth2,63,C024,LOS ARRAYANES - LOS COPIHUES,0.31680247946238577,0.6173217620664101,C40,0.3163360869516046,3,0.31680247946238577,0.2561901813862282,0.2318478715838661,0,0,51,110,259,32301,27.52152969126727,9.978583084591815,27.52152969126727,24.98377570756278,23.865526660347356,573507,861330,6091
ponderacion_rmc,RMC,depth2,64,C40,VICUÑA MACKENNA - SAN MARTIN,0.3163360869516046,0.6148854506692814,C009,0.31426248812387036,3,0.3163360869516046,0.2563382129686686,0.20496168325446887,0,0,25,110,168,32469,27.837865778218873,9.991078073396311,27.837865778218873,25.24011392053145,24.070488343601824,573507,861330,6116
ponderacion_rmc,RMC,depth2,65,C005,CORONEL ALEJANDRO SEPULVEDA,0.3106497256836105,0.632927335273177,C022,0.33923958904164897,3,0.3106497256836105,0.24587884507787938,0.22133491905315877,0,0,48,110,146,32615,28.148515503902484,10.002734936948759,28.148515503902484,25.48599276560933,24.291823262654983,573507,861330,6164
ponderacion_rmc,RMC,depth2,66,C022,LLANURA  - EL DESIERTO,0.33923958904164897,0.6377889527593258,C009,0.31426248812387036,3,0.33923958904164897,0.28654782433680276,0.24839523073286224,0,0,39,108,122,32737,28.487755092944134,10.014828126835624,28.487755092944134,25.772540589946132,24.540218493387844,573507,861330,6203
ponderacion_rmc,RMC,depth2,67,C009,EL ROSAL - SANTA ELENA,0.31426248812387036,0.6124896314904724,C001,0.31392330880694946,3,0.31426248812387036,0.2517344244742811,0.19953067358892096,0,0,21,108,169,32906,28.802017581068004,10.02547079432688,28.802017581068004,26.024275014420414,24.739749166976765,573507,861330,6224
ponderacion_rmc,RMC,depth2,68,C001,SAN EUGENIO,0.31392330880694946,0.6074668374761778,C023,0.3089931880728719,3,0.31392330880694946,0.2587294203514589,0.2168149363282398,0,0,31,108,114,33020,29.115940889874953,10.03557041627879,29.115940889874953,26.283004434771872,24.956564103305006,573507,861330,6255
ponderacion_rmc,RMC,depth2,69,C023,AVENIDA DORSAL,0.3089931880728719,0.6020877652631609,C070,0.3085206075687253,3,0.3089931880728719,0.24946346507262765,0.22437758907725977,0,0,48,108,308,33328,29.424934077947825,10.045014374668678,29.424934077947825,26.532467899844498,25.180941692382266,573507,861330,6303
ponderacion_rmc,RMC,depth2,70,C070,MENDOZA (EX-CORONEL ROBLES),0.3085206075687253,0.6015621971005645,C033,0.3084648310861465,3,0.3085206075687253,0.24961522953186419,0.23339734305206533,0,0,58,108,336,33664,29.73345468551655,10.053972413545038,29.73345468551655,26.782083129376364,25.41433903543433,573507,861330,6361
ponderacion_rmc,RMC,depth2,71,C033,OBSERVATORIO,0.3084648310861465,0.5998656368263429,C088,0.30673769025283837,3,0.3084648310861465,0.2513134955209176,0.22151696873589863,0,0,42,108,207,33871,30.041919516602697,10.06248101195635,30.041919516602697,27.033396624897282,25.63585600417023,573507,861330,6403
ponderacion_rmc,RMC,depth2,72,C088,ÑUBLE,0.30673769025283837,0.5981373918800539,I31,0.3067365280286479,3,0.30673769025283837,0.24812587016636872,0.2162388590840713,0,0,39,108,207,34078,30.348657206855535,10.070518921574916,30.348657206855535,27.28152249506365,25.8520948632543,573507,861330,6442
ponderacion_rmc,RMC,depth2,73,C028,MADRID,0.30615611880419535,0.5982313384357643,C034,0.30744759961217777,3,0.30615611880419535,0.24138035421958964,0.2155849531609701,0,0,45,108,129,34207,30.65481332565973,10.07814045790971,30.65481332565973,27.52290284928324,26.06767981641527,573507,861330,6487
ponderacion_rmc,RMC,depth2,74,C034,PEDRO LEON UGALDE,0.30744759961217777,0.5988473012393933,I31,0.3067365280286479,3,0.30744759961217777,0.24218530955564815,0.2213611831469961,0,0,51,108,130,34337,30.96226092527191,10.08541146038913,30.96226092527191,27.76508815883889,26.289040999562268,573507,861330,6538
ponderacion_rmc,RMC,depth2,75,I31,FERNANDEZ ALBANO,0.3067365280286479,0.5979915947922154,C080,0.3065842808037552,3,0.3067365280286479,0.2444439122761516,0.22040030675774894,0,0,48,108,238,34575,31.268997453300557,10.092302937036553,31.268997453300557,28.00953207111504,26.509441306320017,573507,861330,6586
ponderacion_rmc,RMC,depth2,76,C080,PARAGUAY,0.3065842808037552,0.5976803305046752,C030,0.3064168944220211,3,0.3065842808037552,0.24219521746929906,0.22964836868484076,0,0,61,108,273,34848,31.57558173410431,10.098846590327359,31.57558173410431,28.251727288584338,26.73908967500486,573507,861330,6647
ponderacion_rmc,RMC,depth2,77,C030,MAULE,0.3064168944220211,0.596901268108651,C020,0.3057730249332946,3,0.3064168944220211,0.24308685718230108,0.2194907176461703,0,0,48,108,185,35033,31.881998628526333,10.10505966693576,31.881998628526333,28.49481414576664,26.95858039265103,573507,861330,6695
ponderacion_rmc,RMC,depth2,78,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,0.3057730249332946,0.5957766141054751,C061,0.3052669359707163,3,0.3057730249332946,0.2401276968007407,0.20284648486828205,0,0,32,108,144,35177,32.18777165345963,10.110949687036197,32.18777165345963,28.73494184256738,27.16142687751931,573507,861330,6727
ponderacion_rmc,RMC,depth2,79,C061,EL PINAR,0.3052669359707163,0.5950579897286421,C019,0.3050432144820272,3,0.3052669359707163,0.2494826181363451,0.21151903360417912,0,0,32,108,222,35399,32.49303858943034,10.116535944914228,32.49303858943034,28.984424460703725,27.37294591112349,573507,861330,6759
ponderacion_rmc,RMC,depth2,80,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,0.3050432144820272,0.5943159072053201,C057,0.30449757128767685,3,0.3050432144820272,0.24102608270246773,0.18785874074705353,0,0,14,108,137,35536,32.79808180391237,10.121839000588732,32.79808180391237,29.225450543406193,27.560804651870544,573507,861330,6773
ponderacion_rmc,RMC,depth2,81,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,0.30449757128767685,0.5936731020522944,C003,0.3043952955417027,3,0.30449757128767685,0.23879598698947255,0.20056599825312163,0,0,31,108,220,35756,33.102579375200044,10.126867891977875,33.102579375200044,29.464246530395666,27.761370650123666,573507,861330,6804
ponderacion_rmc,RMC,depth2,82,C003,CONCHA Y TORO,0.3043952955417027,0.5925015668283381,C037,0.3032697592490899,3,0.3043952955417027,0.3090482220860951,0.22994948267027468,0,1049,6,107,245,36001,33.40697467074175,10.131643734131439,33.40697467074175,29.77329475248176,27.99132013279394,573507,862379,6810
ponderacion_rmc,RMC,depth2,83,C037,SAN ALFONSO,0.3032697592490899,0.5908557226239787,C054,0.30272206671040924,3,0.3032697592490899,0.24289974460612965,0.19201768382824808,0,0,19,107,201,36202,33.71024442999084,10.13616400791776,33.71024442999084,30.01619449708789,28.18333781662219,573507,862379,6829
ponderacion_rmc,RMC,depth2,84,C054,VICTORIA,0.30272206671040924,0.5901482585406348,C051,0.3025538861370795,3,0.30272206671040924,0.2374548700252187,0.19606880787161002,0,0,27,107,249,36451,34.012966496701246,10.140450512760102,34.012966496701246,30.25364936711311,28.3794066244938,573507,862379,6856
ponderacion_rmc,RMC,depth2,85,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,0.3025538861370795,0.5898074311435177,C076,0.302372152638356,3,0.3025538861370795,0.24239644513775485,0.21666241509527054,0,0,44,107,235,36686,34.31552038283832,10.144520430016167,34.31552038283832,30.496045812250863,28.59606903958907,573507,862379,6900
