rank,id,nombre,escala,score
103,C082,CAUPOLICAN,Comunal,0.1636051595108272
104,C071,BARROS ARANA,Comunal,0.16259877838789963
105,C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,0.15592323774575312
106,C031,NECOCHEA,Comunal,0.15592177530039233
107,C036,RIO REFUGIO - SALAR SURIRE,Comunal,0.15323211946143148
108,C079,LAS AMERICAS,Comunal,0.1502234137255038
109,C080,PARAGUAY,Comunal,0.1494735057584327
110,C077,RICARDO VIAL,Comunal,0.14815403402727756
111,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,Comunal,0.14468930530301735
112,C084,EL PINO - UNO SUR,Comunal,0.1430279365534991
113,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,Comunal,0.14302151655354298
114,C072,COVADONGA,Comunal,0.13947333386852676
115,C039,TUPUNGATO,Comunal,0.13905086727061403
116,C008,EL CERRO,Comunal,0.13903290661174908
117,C085,LOS LIBERTADORES,Comunal,0.13750001496860018
118,C045,PORTO ALEGRE,Comunal,0.13273179570491853
119,C055,ARTURO PRAT,Comunal,0.12982798020669273
120,C021,LAUTARO,Comunal,0.1295378035018779
121,C073,LOS MORROS,Comunal,0.11880436950158715
122,C018,LA PRIMAVERA,Comunal,0.11578706662680249
123,C025,LOS DURAZNOS,Comunal,0.11155222934218614
124,C016,JUANITA,Comunal,0.10613450130884436
