scenario,scenario_label,step,id,nombre,escala,initial_rank,own_score,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,delta_componentes,reduccion_componentes_etapa,reduccion_componentes_acumulada,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists
balanceado,Balanceado,90,C084,EL PINO - UNO SUR,Comunal,117,0.23776453567142844,0,0,0,37,1,106,0,0,36,166,37212,576997,869305,6957
balanceado,Balanceado,91,C054,VICTORIA,Comunal,99,0.2374548700252187,0,0,0,27,1,106,0,0,36,249,37461,576997,869305,6984
balanceado,Balanceado,92,C071,BARROS ARANA,Comunal,102,0.23681072969954797,0,0,0,17,1,106,0,0,36,177,37638,576997,869305,7001
balanceado,Balanceado,93,C011,EYZAGUIRRE,Comunal,85,0.23646327017151836,0,0,0,31,1,106,0,0,36,284,37922,576997,869305,7032
balanceado,Balanceado,94,C039,TUPUNGATO,Comunal,115,0.23637073038528345,0,0,0,21,1,106,0,0,36,63,37985,576997,869305,7053
balanceado,Balanceado,95,C055,ARTURO PRAT,Comunal,118,0.23616589003216132,0,0,0,12,1,106,0,0,36,101,38086,576997,869305,7065
balanceado,Balanceado,96,C072,COVADONGA,Comunal,114,0.23619225285174017,0,0,0,16,1,106,0,0,36,143,38229,576997,869305,7081
balanceado,Balanceado,97,C077,RICARDO VIAL,Comunal,109,0.2351228049290671,0,0,0,10,1,106,0,0,36,54,38283,576997,869305,7091
balanceado,Balanceado,98,C081,SAN GREGORIO - DIEGO MEZA,Comunal,38,0.23508252385757744,0,0,0,36,1,106,0,0,36,246,38529,576997,869305,7127
balanceado,Balanceado,99,C074,URETA COX,Comunal,62,0.23530510222542356,0,0,0,29,1,106,0,0,36,161,38690,576997,869305,7156
balanceado,Balanceado,100,C064,SILVA CARVALLO - SANTA ELENA,Comunal,67,0.23492606826619203,0,0,0,51,1,106,0,0,36,545,39235,576997,869305,7207
balanceado,Balanceado,101,C049,FEDERICO ERRÁZURIZ (EX SERRANO),Comunal,51,0.2346273360724574,1527,3911,1747,57,1,106,0,0,36,332,39567,578524,871052,7264
balanceado,Balanceado,102,C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,104,0.23462434793409642,0,0,0,21,1,106,0,0,36,90,39657,578524,871052,7285
balanceado,Balanceado,103,C065,NUEVA SAN MARTIN,Comunal,70,0.23357648258015803,0,0,0,16,1,106,0,0,36,179,39836,578524,871052,7301
balanceado,Balanceado,104,C036,RIO REFUGIO - SALAR SURIRE,Comunal,106,0.23328647070480674,0,0,0,3,1,106,0,0,36,45,39881,578524,871052,7304
balanceado,Balanceado,105,C044,LOS CERRILLOS,Comunal,49,0.23316147230613996,0,0,0,12,1,106,0,0,36,196,40077,578524,871052,7316
balanceado,Balanceado,106,C031,NECOCHEA,Comunal,105,0.2330898759385268,0,0,0,10,1,106,0,0,36,56,40133,578524,871052,7326
