scenario,scenario_label,step,id,nombre,escala,initial_rank,own_score,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,delta_componentes,reduccion_componentes_etapa,reduccion_componentes_acumulada,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists
intermodal,Intermodalidad bici-metro,34,C060,ROJAS MAGALLANES,Comunal,25,0.32685510262913886,6013,6013,3413,66,1,113,0,0,29,395,21401,529488,823519,3629
intermodal,Intermodalidad bici-metro,35,I28,SANTA RAQUEL,Intercomunal,60,0.360064154181109,10375,10375,5709,66,1,113,0,0,29,300,21701,539863,829228,3695
intermodal,Intermodalidad bici-metro,36,C006,DOMINGO TOCORNAL,Comunal,9,0.3225795442947288,0,4416,2578,70,2,112,-1,1,30,439,22140,539863,831806,3765
intermodal,Intermodalidad bici-metro,37,C029,MARIA ELENA,Comunal,22,0.321194781536928,7474,7474,4249,55,1,112,0,0,30,270,22410,547337,836055,3820
intermodal,Intermodalidad bici-metro,38,I02,CARLOS VALDOVINOS,Intercomunal,17,0.32055048594921665,0,0,0,107,1,112,0,0,30,687,23097,547337,836055,3927
intermodal,Intermodalidad bici-metro,39,C056,TEMUCO - TORO MAZOTTE,Comunal,81,0.2971120352637977,8042,8042,4827,85,1,112,0,0,30,186,23283,555379,840882,4012
intermodal,Intermodalidad bici-metro,40,I17,MATUCANA,Intercomunal,47,0.2946733540398667,0,0,0,84,1,112,0,0,30,287,23570,555379,840882,4096
intermodal,Intermodalidad bici-metro,41,I09,GENERAL VELASQUEZ,Intercomunal,44,0.2928720301991245,735,13323,5298,71,1,112,0,0,30,643,24213,556114,846180,4167
intermodal,Intermodalidad bici-metro,42,C053,CONDELL,Comunal,41,0.2809636648439346,5706,5706,3325,76,1,112,0,0,30,280,24493,561820,849505,4243
intermodal,Intermodalidad bici-metro,43,C003,CONCHA Y TORO,Comunal,21,0.27677935202726794,0,2169,1049,6,2,111,-1,1,31,245,24738,561820,850554,4249
intermodal,Intermodalidad bici-metro,44,C090,SANTO DOMINGO,Comunal,48,0.2762198325218368,0,0,0,44,1,111,0,0,31,150,24888,561820,850554,4293
intermodal,Intermodalidad bici-metro,45,C043,NEPTUNO,Comunal,31,0.27508948564634994,0,0,0,32,1,111,0,0,31,172,25060,561820,850554,4325
intermodal,Intermodalidad bici-metro,46,I18,NUEVA IMPERIAL,Intercomunal,51,0.27124863582821407,0,0,0,69,1,111,0,0,31,290,25350,561820,850554,4394
intermodal,Intermodalidad bici-metro,47,C010,ESQ BLANCA - ALBERTO LLONA,Comunal,63,0.2704167742438959,0,5802,3562,5,2,110,-1,1,32,49,25399,561820,854116,4399
intermodal,Intermodalidad bici-metro,48,I15,MARTINEZ DE ROZAS,Intercomunal,28,0.2584616908761682,0,0,0,264,1,110,0,0,32,640,26039,561820,854116,4663
intermodal,Intermodalidad bici-metro,49,I23,PETERSEN - VICUÑA MACKENNA,Intercomunal,71,0.25485181037508586,5025,5025,2899,66,1,110,0,0,32,361,26400,566845,857015,4729
intermodal,Intermodalidad bici-metro,50,I13,LO ESPEJO-RIQUELME,Intercomunal,49,0.2530356231330687,0,0,0,126,2,109,-1,1,33,700,27100,566845,857015,4855
intermodal,Intermodalidad bici-metro,51,C050,MAR DE DRAKE,Comunal,24,0.24864994586081118,0,10761,2704,31,1,109,0,0,33,177,27277,566845,859719,4886
intermodal,Intermodalidad bici-metro,52,C014,JOSE DOMINGO CAÑAS,Comunal,52,0.24424740814924523,0,0,0,97,1,109,0,0,33,259,27536,566845,859719,4983
intermodal,Intermodalidad bici-metro,53,C085,LOS LIBERTADORES,Comunal,117,0.24107238422437344,5017,5017,2992,8,1,109,0,0,33,177,27713,571862,862711,4991
intermodal,Intermodalidad bici-metro,54,I32,EINSTEIN,Intercomunal,64,0.23829344525502477,0,0,0,70,1,109,0,0,33,366,28079,571862,862711,5061
intermodal,Intermodalidad bici-metro,55,C007,EDUARDO CASTILLO VELASCO,Comunal,57,0.2331158207943706,0,0,0,76,1,109,0,0,33,409,28488,571862,862711,5137
intermodal,Intermodalidad bici-metro,56,C083,ORIENTAL-LAS PARCELAS,Comunal,56,0.23322267334317312,0,0,0,90,1,109,0,0,33,392,28880,571862,862711,5227
intermodal,Intermodalidad bici-metro,57,I24,RADAL,Intercomunal,26,0.2328864234830993,0,0,0,118,1,109,0,0,33,509,29389,571862,862711,5345
intermodal,Intermodalidad bici-metro,58,C001,SAN EUGENIO,Comunal,50,0.23060438494988109,0,0,0,31,1,109,0,0,33,114,29503,571862,862711,5376
intermodal,Intermodalidad bici-metro,59,C026,LOS MAITENES,Comunal,100,0.22883247919386557,0,6013,3587,30,2,108,-1,1,34,150,29653,571862,866298,5406
intermodal,Intermodalidad bici-metro,60,C078,WALDO TAFF,Comunal,45,0.22859047121535292,0,0,0,48,1,108,0,0,34,157,29810,571862,866298,5454
intermodal,Intermodalidad bici-metro,61,C024,LOS ARRAYANES - LOS COPIHUES,Comunal,34,0.228034455573912,0,0,0,51,1,108,0,0,34,259,30069,571862,866298,5505
intermodal,Intermodalidad bici-metro,62,C033,OBSERVATORIO,Comunal,67,0.22548219853084503,0,0,0,42,1,108,0,0,34,207,30276,571862,866298,5547
intermodal,Intermodalidad bici-metro,63,C061,EL PINAR,Comunal,38,0.22418643701476695,0,0,0,32,1,108,0,0,34,222,30498,571862,866298,5579
intermodal,Intermodalidad bici-metro,64,C023,AVENIDA DORSAL,Comunal,39,0.22299598907331447,0,0,0,48,1,108,0,0,34,308,30806,571862,866298,5627
intermodal,Intermodalidad bici-metro,65,C088,ÑUBLE,Comunal,61,0.2227235917992177,0,0,0,39,1,108,0,0,34,207,31013,571862,866298,5666
intermodal,Intermodalidad bici-metro,66,C032,OBISPO MANUEL UMAÑA,Comunal,40,0.21964707419785276,0,0,0,26,1,108,0,0,34,251,31264,571862,866298,5692
intermodal,Intermodalidad bici-metro,67,C022,LLANURA  - EL DESIERTO,Comunal,62,0.21283288498062697,0,0,0,39,3,106,-2,2,36,122,31386,571862,866298,5731
intermodal,Intermodalidad bici-metro,68,C082,CAUPOLICAN,Comunal,103,0.20694499341361486,2416,2416,1394,12,1,106,0,0,36,118,31504,574278,867692,5743
intermodal,Intermodalidad bici-metro,69,I14,LO OVALLE,Intercomunal,6,0.20262489074786566,0,0,0,238,1,106,0,0,36,1374,32878,574278,867692,5981
intermodal,Intermodalidad bici-metro,70,C058,ANTONIO EBNER-BARROS ARANA,Comunal,33,0.20109399376419568,0,0,0,147,1,106,0,0,36,341,33219,574278,867692,6128
intermodal,Intermodalidad bici-metro,71,C015,JOSE MANUEL GUZMAN,Comunal,87,0.2008218161992759,2719,2719,1614,20,1,106,0,0,36,202,33421,576997,869306,6148
intermodal,Intermodalidad bici-metro,72,C062,CORONA SUECA,Comunal,95,0.19704709099451292,0,0,0,54,1,106,0,0,36,280,33701,576997,869306,6202
intermodal,Intermodalidad bici-metro,73,I07,EL GUANACO,Intercomunal,35,0.19700059344266752,0,0,0,100,1,106,0,0,36,443,34144,576997,869306,6302
intermodal,Intermodalidad bici-metro,74,C40,VICUÑA MACKENNA - SAN MARTIN,Comunal,90,0.19373825636570544,0,0,0,25,1,106,0,0,36,168,34312,576997,869306,6327
intermodal,Intermodalidad bici-metro,75,C047,VIOLETA PARRA,Comunal,92,0.19333353714206453,0,0,0,96,1,106,0,0,36,240,34552,576997,869306,6423
intermodal,Intermodalidad bici-metro,76,C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,70,0.19328699247105377,4714,0,0,25,0,107,1,-1,35,162,34714,581711,869306,6448
intermodal,Intermodalidad bici-metro,77,C009,EL ROSAL - SANTA ELENA,Comunal,93,0.1917308427218997,0,0,0,21,1,107,0,0,35,169,34883,581711,869306,6469
intermodal,Intermodalidad bici-metro,78,C049,FEDERICO ERRÁZURIZ (EX SERRANO),Comunal,66,0.19063206780132025,1527,3911,1747,57,1,107,0,0,35,332,35215,583238,871053,6526
intermodal,Intermodalidad bici-metro,79,C005,CORONEL ALEJANDRO SEPULVEDA,Comunal,73,0.19002841421626915,0,0,0,49,1,107,0,0,35,146,35361,583238,871053,6575
intermodal,Intermodalidad bici-metro,80,I31,FERNANDEZ ALBANO,Intercomunal,84,0.18885961546102328,0,0,0,48,1,107,0,0,35,238,35599,583238,871053,6623
intermodal,Intermodalidad bici-metro,81,C051,JOSE MIGUEL INFANTE - DOMINGO STA MARIA,Comunal,111,0.18861304454040972,0,0,0,44,1,107,0,0,35,235,35834,583238,871053,6667
intermodal,Intermodalidad bici-metro,82,C030,MAULE,Comunal,78,0.18673283097686338,0,0,0,42,1,107,0,0,35,185,36019,583238,871053,6709
intermodal,Intermodalidad bici-metro,83,C028,MADRID,Comunal,77,0.18697587896268567,0,0,0,47,1,107,0,0,35,129,36148,583238,871053,6756
intermodal,Intermodalidad bici-metro,84,C034,PEDRO LEON UGALDE,Comunal,79,0.18771870550362627,0,0,0,54,1,107,0,0,35,130,36278,583238,871053,6810
intermodal,Intermodalidad bici-metro,85,C080,PARAGUAY,Comunal,109,0.1866448815380155,0,0,0,61,1,107,0,0,35,273,36551,583238,871053,6871
intermodal,Intermodalidad bici-metro,86,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,Comunal,113,0.18596349628099468,0,0,0,14,1,107,0,0,35,137,36688,583238,871053,6885
intermodal,Intermodalidad bici-metro,87,C037,SAN ALFONSO,Comunal,80,0.18573775157498196,0,0,0,19,1,107,0,0,35,201,36889,583238,871053,6904
intermodal,Intermodalidad bici-metro,88,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,Comunal,82,0.185166986329434,0,0,0,32,1,107,0,0,35,144,37033,583238,871053,6936
intermodal,Intermodalidad bici-metro,89,C076,ISLA DECEPCION,Comunal,91,0.18429104305632882,0,0,0,23,1,107,0,0,35,97,37130,583238,871053,6959
intermodal,Intermodalidad bici-metro,90,C084,EL PINO - UNO SUR,Comunal,112,0.18398999372725175,0,0,0,37,1,107,0,0,35,166,37296,583238,871053,6996
intermodal,Intermodalidad bici-metro,91,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,Comunal,30,0.18370548935175818,0,0,0,31,1,107,0,0,35,220,37516,583238,871053,7027
intermodal,Intermodalidad bici-metro,92,C039,TUPUNGATO,Comunal,115,0.18356501241206544,0,0,0,21,1,107,0,0,35,63,37579,583238,871053,7048
intermodal,Intermodalidad bici-metro,93,C042,PRINCIPE DE GALES,Comunal,83,0.18302803660542735,0,0,0,11,1,107,0,0,35,190,37769,583238,871053,7059
intermodal,Intermodalidad bici-metro,94,C011,EYZAGUIRRE,Comunal,89,0.1827434948831421,0,0,0,31,1,107,0,0,35,284,38053,583238,871053,7090
intermodal,Intermodalidad bici-metro,95,C072,COVADONGA,Comunal,114,0.1828089175320178,0,0,0,14,1,107,0,0,35,143,38196,583238,871053,7104
intermodal,Intermodalidad bici-metro,96,C055,ARTURO PRAT,Comunal,119,0.18296676190216415,0,0,0,12,1,107,0,0,35,101,38297,583238,871053,7116
intermodal,Intermodalidad bici-metro,97,C054,VICTORIA,Comunal,102,0.18286604973136988,0,0,0,28,1,107,0,0,35,249,38546,583238,871053,7144
intermodal,Intermodalidad bici-metro,98,C071,BARROS ARANA,Comunal,104,0.18291014738886505,0,0,0,17,1,107,0,0,35,177,38723,583238,871053,7161
intermodal,Intermodalidad bici-metro,99,C077,RICARDO VIAL,Comunal,110,0.18256894032406196,0,0,0,10,1,107,0,0,35,54,38777,583238,871053,7171
intermodal,Intermodalidad bici-metro,100,C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,105,0.18205148095437,0,0,0,21,1,107,0,0,35,90,38867,583238,871053,7192
intermodal,Intermodalidad bici-metro,101,C081,SAN GREGORIO - DIEGO MEZA,Comunal,46,0.18196696963105666,0,0,0,36,1,107,0,0,35,246,39113,583238,871053,7228
intermodal,Intermodalidad bici-metro,102,C074,URETA COX,Comunal,68,0.18224786407081414,0,0,0,29,1,107,0,0,35,161,39274,583238,871053,7257
intermodal,Intermodalidad bici-metro,103,C036,RIO REFUGIO - SALAR SURIRE,Comunal,107,0.18177759621174083,0,0,0,3,1,107,0,0,35,45,39319,583238,871053,7260
intermodal,Intermodalidad bici-metro,104,C065,NUEVA SAN MARTIN,Comunal,74,0.18132402514114357,0,0,0,16,1,107,0,0,35,179,39498,583238,871053,7276
intermodal,Intermodalidad bici-metro,105,C031,NECOCHEA,Comunal,106,0.18126281063693048,0,0,0,10,1,107,0,0,35,56,39554,583238,871053,7286
intermodal,Intermodalidad bici-metro,106,C044,LOS CERRILLOS,Comunal,55,0.18090878859311119,0,0,0,12,1,107,0,0,35,196,39750,583238,871053,7298
intermodal,Intermodalidad bici-metro,107,C069,LOS OLMOS,Comunal,99,0.18086789423666422,9256,0,0,42,1,107,0,0,35,167,39917,592494,871053,7340
intermodal,Intermodalidad bici-metro,108,C064,SILVA CARVALLO - SANTA ELENA,Comunal,72,0.18019921868396233,0,0,0,51,1,107,0,0,35,545,40462,592494,871053,7391
intermodal,Intermodalidad bici-metro,109,C079,LAS AMERICAS,Comunal,108,0.17998921218735014,0,0,0,8,1,107,0,0,35,137,40599,592494,871053,7399
intermodal,Intermodalidad bici-metro,110,C013,HEROES DE LA CONCEPCION,Comunal,86,0.1791830751274546,0,0,0,6,1,107,0,0,35,87,40686,592494,871053,7405
intermodal,Intermodalidad bici-metro,111,C027,LOS PRESIDENTES,Comunal,88,0.17817335675985332,0,0,0,17,1,107,0,0,35,254,40940,592494,871053,7422
intermodal,Intermodalidad bici-metro,112,C008,EL CERRO,Comunal,116,0.17806405390355037,0,0,0,22,1,107,0,0,35,206,41146,592494,871053,7444
intermodal,Intermodalidad bici-metro,113,C004,CONSISTORIAL,Comunal,101,0.17727806455998843,0,0,0,51,1,107,0,0,35,563,41709,592494,871053,7495
intermodal,Intermodalidad bici-metro,114,C012,GABRIELA ORIENTE,Comunal,96,0.16941108528840354,0,0,0,22,1,107,0,0,35,134,41843,592494,871053,7517
intermodal,Intermodalidad bici-metro,115,C048,GENERAL ARRIAGADA,Comunal,98,0.16875896571087337,0,0,0,47,1,107,0,0,35,148,41991,592494,871053,7564
intermodal,Intermodalidad bici-metro,116,C087,SALVADOR GUTIERREZ,Comunal,65,0.1621016025259643,0,0,0,14,1,107,0,0,35,81,42072,592494,871053,7578
intermodal,Intermodalidad bici-metro,117,C041,VISTA HERMOSA,Comunal,53,0.1598080756631742,0,0,0,13,1,107,0,0,35,114,42186,592494,871053,7591
intermodal,Intermodalidad bici-metro,118,C017,LA PARINACOTA,Comunal,94,0.15442968374214588,2096,0,0,6,1,107,0,0,35,465,42651,594590,871053,7597
intermodal,Intermodalidad bici-metro,119,C045,PORTO ALEGRE,Comunal,118,0.14958438534635277,400,400,200,22,2,106,-1,1,36,125,42776,594990,871253,7619
intermodal,Intermodalidad bici-metro,120,C021,LAUTARO,Comunal,120,0.13026062615103057,258,258,129,16,1,106,0,0,36,342,43118,595248,871382,7635
intermodal,Intermodalidad bici-metro,121,C073,LOS MORROS,Comunal,121,0.11880436950158715,4670,0,0,17,0,107,1,-1,35,335,43453,599918,871382,7652
intermodal,Intermodalidad bici-metro,122,C016,JUANITA,Comunal,124,0.11614411801443578,21,21,11,26,1,107,0,0,35,123,43576,599939,871393,7678
intermodal,Intermodalidad bici-metro,123,C018,LA PRIMAVERA,Comunal,122,0.18260797794791134,0,0,0,37,1,107,0,0,35,183,43759,599939,871393,7715
intermodal,Intermodalidad bici-metro,124,C025,LOS DURAZNOS,Comunal,123,0.11166282145648755,238,238,119,2,1,107,0,0,35,128,43887,600177,871512,7717
